run_id,window_id,bar_offset,equity
BTC_1d_trend_following,13,4,1068.0810787457172
BTC_1d_trend_following,13,5,1082.9661893304187
BTC_1d_trend_following,13,6,1081.9475261637285
BTC_1d_trend_following,13,7,1085.6921805488028
BTC_1d_trend_following,13,8,1086.2914467112166
BTC_1d_trend_following,13,9,1083.3152998265255
BTC_1d_trend_following,13,10,1081.4868682105644
BTC_1d_trend_following,13,11,1086.6326086695506
BTC_1d_trend_following,13,12,1086.9520684404827
BTC_1d_trend_following,13,13,1085.7849730290932
BTC_1d_trend_following,13,14,1094.3458161385324
BTC_1d_trend_following,13,15,1101.203260810458
BTC_1d_trend_following,13,16,1105.8644083935487
BTC_1d_trend_following,13,17,1123.8945499632582
BTC_1d_trend_following,13,18,1142.4907345936797
BTC_1d_trend_following,13,19,1139.7165162921806
BTC_1d_trend_following,14,0,1119.3886660741375
BTC_1d_trend_following,14,1,1130.8794038132612
BTC_1d_trend_following,14,2,1127.4602567328925
BTC_1d_trend_following,14,3,1139.9341750014776
BTC_1d_trend_following,14,4,1141.6613453149598
BTC_1d_trend_following,14,5,1142.621690337088
BTC_1d_trend_following,14,6,1140.2317530048842
BTC_1d_trend_following,14,7,1133.8677209886073
BTC_1d_trend_following,14,8,1139.1031416365627
BTC_1d_trend_following,14,9,1129.5462579400403
BTC_1d_trend_following,14,10,1137.7842343737966
BTC_1d_trend_following,14,11,1130.0372661232116
BTC_1d_trend_following,14,12,1125.5882824376142
BTC_1d_trend_following,14,13,1126.2449599877136
BTC_1d_trend_following,14,14,1127.5282259488376
BTC_1d_trend_following,14,15,1144.5068286307114
BTC_1d_trend_following,14,16,1151.3786148688705
BTC_1d_trend_following,14,17,1132.5578583777656
BTC_1d_trend_following,14,18,1144.2520560096787
BTC_1d_trend_following,14,19,1144.1984149551977
BTC_1d_trend_following,15,0,1053.5286128706025
BTC_1d_trend_following,15,1,1050.973111490907
BTC_1d_trend_following,15,2,1040.742631185182
BTC_1d_trend_following,15,3,1043.084002948096
BTC_1d_trend_following,15,4,1043.3453795020894
BTC_1d_trend_following,15,5,1042.528198171028
BTC_1d_trend_following,15,6,1028.3166160752019
BTC_1d_trend_following,15,7,1030.644216309332
BTC_1d_trend_following,15,8,1031.9668480583698
BTC_1d_trend_following,15,9,1031.0926031618865
BTC_1d_trend_following,15,10,1044.2456137452004
BTC_1d_trend_following,15,11,1046.3439709924992
BTC_1d_trend_following,15,12,1045.711398770365
BTC_1d_trend_following,15,13,1054.6921304947693
BTC_1d_trend_following,15,14,1052.1383946956873
BTC_1d_trend_following,15,15,1049.588190057832
BTC_1d_trend_following,15,16,1053.1401145124512
BTC_1d_trend_following,15,17,1053.9668299788243
BTC_1d_trend_following,15,18,1052.6326866441877
BTC_1d_trend_following,15,19,1049.6085295464973
BTC_1d_trend_following,16,0,996.4597330237555
BTC_1d_trend_following,16,1,997.6972313075851
BTC_1d_trend_following,16,2,995.2564533848639
BTC_1d_trend_following,16,3,997.765972763194
BTC_1d_trend_following,16,4,995.9260742455867
BTC_1d_trend_following,16,5,998.3801340719726
BTC_1d_trend_following,16,6,996.304557805747
BTC_1d_trend_following,16,7,993.4607602870879
BTC_1d_trend_following,16,8,990.70162223072
BTC_1d_trend_following,16,9,994.8791864876348
BTC_1d_trend_following,16,10,995.693488848585
BTC_1d_trend_following,16,11,1009.6223530270943
BTC_1d_trend_following,16,12,1022.604501362315
BTC_1d_trend_following,16,13,1049.9528535054988
BTC_1d_trend_following,16,14,1043.3569182015112
