run_id,asset,timeframe,strategy,window_id,period,net_return_pct,max_drawdown_pct,trade_count,cost_drag_pct,passed
BTC_1d_breakout,BTC,1d,breakout,2,validation,-6.570009229039976,8.243099657629466,3,99.99999999999957,False
BTC_1d_breakout,BTC,1d,breakout,2,holdout,-3.4556680943679563,5.3188122087701375,3,99.99999999999271,True
BTC_1d_breakout,BTC,1d,breakout,3,validation,-4.501705527502099,4.504434349434313,2,99.99999999999932,False
BTC_1d_breakout,BTC,1d,breakout,3,holdout,5.543874581005594,2.527654947478963,1,99.99999999999852,True
BTC_1d_breakout,BTC,1d,breakout,4,validation,-2.8901243702576496,3.3950481049951264,2,99.99999999999322,False
BTC_1d_breakout,BTC,1d,breakout,4,holdout,3.6583012661254544,6.008110646456504,1,99.99999999999852,True
BTC_1d_breakout,BTC,1d,breakout,5,validation,-3.4556680943679563,5.3188122087701375,3,99.99999999999271,False
BTC_1d_breakout,BTC,1d,breakout,5,holdout,16.180587367457203,5.969510623608666,1,100.00000000000104,True
BTC_1d_breakout,BTC,1d,breakout,6,validation,5.543874581005594,2.527654947478963,1,99.99999999999852,False
BTC_1d_breakout,BTC,1d,breakout,6,holdout,-0.1322763178589412,3.796176767677982,3,99.99999999999825,True
BTC_1d_breakout,BTC,1d,breakout,7,validation,3.6583012661254544,6.008110646456504,1,99.99999999999852,False
BTC_1d_breakout,BTC,1d,breakout,7,holdout,1.7189963747866386,4.540444527886405,1,100.00000000000104,True
BTC_1d_breakout,BTC,1d,breakout,8,validation,16.180587367457203,5.969510623608666,1,100.00000000000104,False
BTC_1d_breakout,BTC,1d,breakout,8,holdout,-2.446381223835874,4.014195004556504,3,100.000000000001,True
BTC_1d_breakout,BTC,1d,breakout,9,validation,-0.1322763178589412,3.796176767677982,3,99.99999999999825,False
BTC_1d_breakout,BTC,1d,breakout,9,holdout,1.1789846515241833,2.0491049285889225,1,99.99999999999852,True
BTC_1d_breakout,BTC,1d,breakout,10,validation,1.7189963747866386,4.540444527886405,1,100.00000000000104,False
BTC_1d_breakout,BTC,1d,breakout,10,holdout,-1.706033057415948,4.258528897072098,2,99.99999999999848,True
BTC_1d_breakout,BTC,1d,breakout,11,validation,-2.446381223835874,4.014195004556504,3,100.000000000001,False
BTC_1d_breakout,BTC,1d,breakout,11,holdout,-0.14461207933034076,0.6324915416305089,1,99.99999999999852,True
BTC_1d_breakout,BTC,1d,breakout,12,validation,1.1789846515241833,2.0491049285889225,1,99.99999999999852,False
BTC_1d_breakout,BTC,1d,breakout,12,holdout,6.186907320281762,1.2136814788174093,1,99.99999999999852,True
BTC_1d_breakout,BTC,1d,breakout,13,validation,-1.706033057415948,4.258528897072098,2,99.99999999999848,False
BTC_1d_breakout,BTC,1d,breakout,13,holdout,13.97165162921806,1.7390123714245802,1,99.99999999999852,True
BTC_1d_breakout,BTC,1d,breakout,14,validation,-0.14461207933034076,0.6324915416305089,1,99.99999999999852,False
BTC_1d_breakout,BTC,1d,breakout,14,holdout,8.25993514438619,2.0369668738346642,1,100.0000000000036,True
BTC_1d_breakout,BTC,1d,breakout,15,validation,6.186907320281762,1.2136814788174093,1,99.99999999999852,False
BTC_1d_breakout,BTC,1d,breakout,15,holdout,3.8939999417047373,4.7058851516866795,1,100.00000000000104,True
BTC_1d_breakout,BTC,1d,breakout,16,validation,13.97165162921806,1.7390123714245802,1,99.99999999999852,False
BTC_1d_breakout,BTC,1d,breakout,16,holdout,7.259272047576087,4.163787182718219,3,99.99999999999622,True
BTC_1d_breakout,BTC,1d,breakout,17,validation,8.25993514438619,2.0369668738346642,1,100.0000000000036,False
BTC_1d_breakout,BTC,1d,breakout,17,holdout,8.797202840853833,5.407403985982722,3,100.00000000000588,True
BTC_1d_breakout,BTC,1d,breakout,18,validation,3.8939999417047373,4.7058851516866795,1,100.00000000000104,False
BTC_1d_breakout,BTC,1d,breakout,18,holdout,10.903580923390518,7.1422539970419345,1,100.00000000000358,True
BTC_1d_breakout,BTC,1d,breakout,19,validation,7.259272047576087,4.163787182718219,3,99.99999999999622,False
BTC_1d_breakout,BTC,1d,breakout,19,holdout,-2.1962752040875784,3.8531817687666337,3,100.00000000000064,True
BTC_1d_breakout,BTC,1d,breakout,20,validation,8.797202840853833,5.407403985982722,3,100.00000000000588,False
BTC_1d_breakout,BTC,1d,breakout,20,holdout,-0.28608880171130974,2.11281346730079,2,99.99999999999916,True
BTC_1d_breakout,BTC,1d,breakout,21,validation,10.903580923390518,7.1422539970419345,1,100.00000000000358,False
BTC_1d_breakout,BTC,1d,breakout,21,holdout,-1.6407362981647338,3.4426442860688944,3,99.99999999999993,True
BTC_1d_breakout,BTC,1d,breakout,22,validation,-2.1962752040875784,3.8531817687666337,3,100.00000000000064,False
BTC_1d_breakout,BTC,1d,breakout,22,holdout,-5.4153000073890665,6.582351248860998,3,99.99999999999984,False
BTC_1d_breakout,BTC,1d,breakout,23,validation,-0.28608880171130974,2.11281346730079,2,99.99999999999916,False
BTC_1d_breakout,BTC,1d,breakout,23,holdout,-7.240134467392045,8.384669643134597,5,99.99999999999896,False
BTC_1d_breakout,BTC,1d,breakout,24,validation,-1.6407362981647338,3.4426442860688944,3,99.99999999999993,False
BTC_1d_breakout,BTC,1d,breakout,24,holdout,-0.9374654122554147,4.8044572780867725,3,99.99999999999754,True
BTC_1d_breakout,BTC,1d,breakout,25,validation,-5.4153000073890665,6.582351248860998,3,99.99999999999984,False
BTC_1d_breakout,BTC,1d,breakout,25,holdout,13.912711338287137,2.4399394818999403,1,100.00000000000104,True
BTC_1d_breakout,BTC,1d,breakout,26,validation,-7.240134467392045,8.384669643134597,5,99.99999999999896,False
BTC_1d_breakout,BTC,1d,breakout,26,holdout,9.473077933507602,4.345060363274941,1,99.99999999999852,True
BTC_1d_breakout,BTC,1d,breakout,27,validation,-0.9374654122554147,4.8044572780867725,3,99.99999999999754,False
BTC_1d_breakout,BTC,1d,breakout,27,holdout,9.20348428730672,4.084469952501601,1,100.00000000000104,True
BTC_1d_breakout,BTC,1d,breakout,28,validation,13.912711338287137,2.4399394818999403,1,100.00000000000104,False
BTC_1d_breakout,BTC,1d,breakout,28,holdout,-3.3009489052686947,3.580047773117568,2,100.00000000000257,True
BTC_1d_breakout,BTC,1d,breakout,29,validation,9.473077933507602,4.345060363274941,1,99.99999999999852,False
BTC_1d_breakout,BTC,1d,breakout,29,holdout,-3.2199476940640697,3.5899660953598374,2,99.99999999999838,True
BTC_1d_breakout,BTC,1d,breakout,30,validation,9.20348428730672,4.084469952501601,1,100.00000000000104,False
BTC_1d_breakout,BTC,1d,breakout,30,holdout,0.10518436402238648,0.23745486468885185,1,99.99999999999852,True
BTC_1d_breakout,BTC,1d,breakout,31,validation,-3.3009489052686947,3.580047773117568,2,100.00000000000257,False
BTC_1d_breakout,BTC,1d,breakout,31,holdout,3.137228287274411,1.559343675906963,1,99.99999999999852,True
BTC_1d_breakout,BTC,1d,breakout,32,validation,-3.2199476940640697,3.5899660953598374,2,99.99999999999838,False
BTC_1d_breakout,BTC,1d,breakout,32,holdout,3.5939345634755453,2.740606915738951,1,99.99999999999852,True
BTC_1d_breakout,BTC,1d,breakout,33,validation,0.10518436402238648,0.23745486468885185,1,99.99999999999852,False
BTC_1d_breakout,BTC,1d,breakout,33,holdout,5.476741667906004,2.6781869815011796,1,100.00000000000104,True
BTC_1d_breakout,BTC,1d,breakout,34,validation,3.137228287274411,1.559343675906963,1,99.99999999999852,False
BTC_1d_breakout,BTC,1d,breakout,34,holdout,-0.47603909313601206,2.9987962848866694,2,99.99999999999781,True
BTC_1d_breakout,BTC,1d,breakout,35,validation,3.5939345634755453,2.740606915738951,1,99.99999999999852,False
BTC_1d_breakout,BTC,1d,breakout,35,holdout,-2.201731200554741,4.680745135555277,4,99.9999999999999,True
BTC_1d_breakout,BTC,1d,breakout,36,validation,5.476741667906004,2.6781869815011796,1,100.00000000000104,False
BTC_1d_breakout,BTC,1d,breakout,36,holdout,-5.4911881863282135,7.126190454155052,5,100.00000000000082,False
BTC_1d_breakout,BTC,1d,breakout,37,validation,-0.47603909313601206,2.9987962848866694,2,99.99999999999781,False
BTC_1d_breakout,BTC,1d,breakout,37,holdout,-5.480854043192437,5.586989986873738,4,99.99999999999727,False
BTC_1d_breakout,BTC,1d,breakout,38,validation,-2.201731200554741,4.680745135555277,4,99.9999999999999,False
BTC_1d_breakout,BTC,1d,breakout,38,holdout,-3.813023454983215,4.921313248193822,2,100.00000000000024,True
BTC_1d_breakout,BTC,1d,breakout,39,validation,-5.4911881863282135,7.126190454155052,5,100.00000000000082,False
BTC_1d_breakout,BTC,1d,breakout,39,holdout,-0.7419602473589748,2.2968084478258755,1,100.00000000000104,True
BTC_1d_breakout,BTC,1d,breakout,40,validation,-5.480854043192437,5.586989986873738,4,99.99999999999727,False
BTC_1d_breakout,BTC,1d,breakout,40,holdout,-1.5462954287475783,2.875352253232529,2,100.00000000000068,True
BTC_1d_breakout,BTC,1d,breakout,41,validation,-3.813023454983215,4.921313248193822,2,100.00000000000024,False
BTC_1d_breakout,BTC,1d,breakout,41,holdout,-2.107679166355729,5.221950286139644,3,100.00000000000016,True
BTC_1d_breakout,BTC,1d,breakout,42,validation,-0.7419602473589748,2.2968084478258755,1,100.00000000000104,False
BTC_1d_breakout,BTC,1d,breakout,42,holdout,1.5286265652993962,3.03315753762704,1,100.00000000000608,True
BTC_1d_mean_reversion,BTC,1d,mean_reversion,0,validation,-8.502471981076315,8.502471981076315,2,99.9999999999969,False
BTC_1d_mean_reversion,BTC,1d,mean_reversion,0,holdout,-4.1214772561700785,8.569498298833079,7,99.99999999999785,True
BTC_1d_mean_reversion,BTC,1d,mean_reversion,1,validation,0.023583698072172865,4.675904174571701,7,99.99999999999865,False
BTC_1d_mean_reversion,BTC,1d,mean_reversion,1,holdout,-5.101849717044161,8.894296666623987,4,99.99999999999946,False
BTC_1d_mean_reversion,BTC,1d,mean_reversion,2,validation,-2.0615320807939272,5.105830345047626,6,99.99999999999869,False
BTC_1d_mean_reversion,BTC,1d,mean_reversion,2,holdout,-1.057974677003358,3.6500324165117948,3,100.00000000000225,True
BTC_1d_mean_reversion,BTC,1d,mean_reversion,3,validation,-4.1214772561700785,8.569498298833079,7,99.99999999999785,False
BTC_1d_mean_reversion,BTC,1d,mean_reversion,3,holdout,7.6137704704985705,2.666235265759108,3,99.99999999999821,True
BTC_1d_mean_reversion,BTC,1d,mean_reversion,4,validation,-5.101849717044161,8.894296666623987,4,99.99999999999946,False
BTC_1d_mean_reversion,BTC,1d,mean_reversion,4,holdout,5.996214709031255,6.332618787238327,1,100.00000000000104,True
BTC_1d_mean_reversion,BTC,1d,mean_reversion,5,validation,-1.057974677003358,3.6500324165117948,3,100.00000000000225,False
BTC_1d_mean_reversion,BTC,1d,mean_reversion,5,holdout,10.909232196699305,3.947360560282953,3,99.99999999999936,True
BTC_1d_mean_reversion,BTC,1d,mean_reversion,6,validation,7.6137704704985705,2.666235265759108,3,99.99999999999821,False
BTC_1d_mean_reversion,BTC,1d,mean_reversion,6,holdout,7.29619018463718,5.1010356819380975,3,100.00000000000125,True
BTC_1d_mean_reversion,BTC,1d,mean_reversion,7,validation,5.996214709031255,6.332618787238327,1,100.00000000000104,False
BTC_1d_mean_reversion,BTC,1d,mean_reversion,7,holdout,-0.1499706474717527,2.6536068267527964,5,100.00000000000104,True
BTC_1d_mean_reversion,BTC,1d,mean_reversion,8,validation,10.909232196699305,3.947360560282953,3,99.99999999999936,False
BTC_1d_mean_reversion,BTC,1d,mean_reversion,8,holdout,-1.560008034669272,3.4372535772247823,6,100.00000000000075,True
BTC_1d_mean_reversion,BTC,1d,mean_reversion,9,validation,7.29619018463718,5.1010356819380975,3,100.00000000000125,False
BTC_1d_mean_reversion,BTC,1d,mean_reversion,9,holdout,-2.216235023069157,3.1661647729964724,8,100.00000000000324,True
BTC_1d_mean_reversion,BTC,1d,mean_reversion,10,validation,-0.1499706474717527,2.6536068267527964,5,100.00000000000104,False
BTC_1d_mean_reversion,BTC,1d,mean_reversion,10,holdout,-0.27229761417905823,5.3077916910671705,2,99.99999999999815,True
BTC_1d_mean_reversion,BTC,1d,mean_reversion,11,validation,-1.560008034669272,3.4372535772247823,6,100.00000000000075,False
BTC_1d_mean_reversion,BTC,1d,mean_reversion,11,holdout,-0.6805979095869361,3.553900886996064,7,100.0000000000026,True
BTC_1d_mean_reversion,BTC,1d,mean_reversion,12,validation,-2.216235023069157,3.1661647729964724,8,100.00000000000324,False
BTC_1d_mean_reversion,BTC,1d,mean_reversion,12,holdout,7.27668676505955,2.4415288451370887,3,100.00000000000135,True
BTC_1d_mean_reversion,BTC,1d,mean_reversion,13,validation,-0.27229761417905823,5.3077916910671705,2,99.99999999999815,False
BTC_1d_mean_reversion,BTC,1d,mean_reversion,13,holdout,18.367484988546448,1.8692075198945175,1,100.00000000000104,True
BTC_1d_mean_reversion,BTC,1d,mean_reversion,14,validation,-0.6805979095869361,3.553900886996064,7,100.0000000000026,False
BTC_1d_mean_reversion,BTC,1d,mean_reversion,14,holdout,0.0,0.0,0,0.0,False
BTC_1d_mean_reversion,BTC,1d,mean_reversion,15,validation,7.27668676505955,2.4415288451370887,3,100.00000000000135,False
BTC_1d_mean_reversion,BTC,1d,mean_reversion,15,holdout,-1.0478563836549484,1.2858710883859756,2,100.00000000000327,True
BTC_1d_mean_reversion,BTC,1d,mean_reversion,16,validation,18.367484988546448,1.8692075198945175,1,100.00000000000104,False
BTC_1d_mean_reversion,BTC,1d,mean_reversion,16,holdout,-1.0478563836549484,1.2858710883859756,2,100.00000000000327,True
BTC_1d_mean_reversion,BTC,1d,mean_reversion,17,validation,0.0,0.0,0,0.0,False
BTC_1d_mean_reversion,BTC,1d,mean_reversion,17,holdout,-1.0478563836549484,1.2858710883859756,2,100.00000000000327,True
BTC_1d_mean_reversion,BTC,1d,mean_reversion,18,validation,-1.0478563836549484,1.2858710883859756,2,100.00000000000327,False
BTC_1d_mean_reversion,BTC,1d,mean_reversion,18,holdout,0.9256593534636636,2.3409875373398643,3,100.000000000003,True
BTC_1d_mean_reversion,BTC,1d,mean_reversion,19,validation,-1.0478563836549484,1.2858710883859756,2,100.00000000000327,False
BTC_1d_mean_reversion,BTC,1d,mean_reversion,19,holdout,2.9462935300659865,2.3409875373398643,3,100.000000000003,True
BTC_1d_mean_reversion,BTC,1d,mean_reversion,20,validation,-1.0478563836549484,1.2858710883859756,2,100.00000000000327,False
BTC_1d_mean_reversion,BTC,1d,mean_reversion,20,holdout,-1.4180644536824616,5.236703477954293,6,100.0000000000024,True
BTC_1d_mean_reversion,BTC,1d,mean_reversion,21,validation,0.9256593534636636,2.3409875373398643,3,100.000000000003,False
BTC_1d_mean_reversion,BTC,1d,mean_reversion,21,holdout,-0.7961404324586965,3.2039793755890402,5,100.00000000000196,True
BTC_1d_mean_reversion,BTC,1d,mean_reversion,22,validation,2.9462935300659865,2.3409875373398643,3,100.000000000003,False
BTC_1d_mean_reversion,BTC,1d,mean_reversion,22,holdout,-3.6529202735188275,6.530426924815924,7,100.0000000000017,True
BTC_1d_mean_reversion,BTC,1d,mean_reversion,23,validation,-1.4180644536824616,5.236703477954293,6,100.0000000000024,False
BTC_1d_mean_reversion,BTC,1d,mean_reversion,23,holdout,0.2063741809044018,7.123202302726475,5,100.00000000000313,True
BTC_1d_mean_reversion,BTC,1d,mean_reversion,24,validation,-0.7961404324586965,3.2039793755890402,5,100.00000000000196,False
BTC_1d_mean_reversion,BTC,1d,mean_reversion,24,holdout,5.064128820908013,2.8635389536704565,3,100.00000000000182,True
BTC_1d_mean_reversion,BTC,1d,mean_reversion,25,validation,-3.6529202735188275,6.530426924815924,7,100.0000000000017,False
BTC_1d_mean_reversion,BTC,1d,mean_reversion,25,holdout,17.788833944464226,2.592583244610687,1,100.00000000000104,True
BTC_1d_mean_reversion,BTC,1d,mean_reversion,26,validation,0.2063741809044018,7.123202302726475,5,100.00000000000313,False
BTC_1d_mean_reversion,BTC,1d,mean_reversion,26,holdout,-0.6630842613262643,1.7301197539700985,1,100.00000000000104,True
BTC_1d_mean_reversion,BTC,1d,mean_reversion,27,validation,5.064128820908013,2.8635389536704565,3,100.00000000000182,False
BTC_1d_mean_reversion,BTC,1d,mean_reversion,27,holdout,2.3236355458469915,1.7301197539700985,3,99.99999999999955,True
BTC_1d_mean_reversion,BTC,1d,mean_reversion,28,validation,17.788833944464226,2.592583244610687,1,100.00000000000104,False
BTC_1d_mean_reversion,BTC,1d,mean_reversion,28,holdout,-2.377664657452749,5.2214612242568625,5,99.99999999999827,True
BTC_1d_mean_reversion,BTC,1d,mean_reversion,29,validation,-0.6630842613262643,1.7301197539700985,1,100.00000000000104,False
BTC_1d_mean_reversion,BTC,1d,mean_reversion,29,holdout,-0.8471586824488099,5.374867434630375,5,100.00000000000277,True
BTC_1d_mean_reversion,BTC,1d,mean_reversion,30,validation,2.3236355458469915,1.7301197539700985,3,99.99999999999955,False
BTC_1d_mean_reversion,BTC,1d,mean_reversion,30,holdout,1.6858199197363775,4.59557213671108,7,99.9999999999984,True
