run_id,window_id,bar_offset,equity
BTC_1d_trend_following,5,17,958.3124158627103
BTC_1d_trend_following,5,18,957.252699915879
BTC_1d_trend_following,5,19,957.252699915879
BTC_1d_trend_following,6,0,993.3602856263105
BTC_1d_trend_following,6,1,1000.2831277550108
BTC_1d_trend_following,6,2,1001.9642216090549
BTC_1d_trend_following,6,3,1008.2179260532121
BTC_1d_trend_following,6,4,1008.4869730420504
BTC_1d_trend_following,6,5,1005.7019547796708
BTC_1d_trend_following,6,6,1006.3397574016653
BTC_1d_trend_following,6,7,1009.8451765603417
BTC_1d_trend_following,6,8,1005.4785354442076
BTC_1d_trend_following,6,9,1001.9866959442741
BTC_1d_trend_following,6,10,1000.0761398066263
BTC_1d_trend_following,6,11,1001.9995966200795
BTC_1d_trend_following,6,12,1008.3975170400834
BTC_1d_trend_following,6,13,1009.9446475606314
BTC_1d_trend_following,6,14,1009.5430970516118
BTC_1d_trend_following,6,15,1013.9308205879438
BTC_1d_trend_following,6,16,1017.4768429262605
BTC_1d_trend_following,6,17,1019.3151552793975
BTC_1d_trend_following,6,18,1014.4230492682173
BTC_1d_trend_following,6,19,1015.0584754499318
BTC_1d_breakout,0,0,932.4917900760571
BTC_1d_breakout,0,1,931.022832353553
BTC_1d_breakout,0,2,936.0735299586913
BTC_1d_breakout,0,3,937.9377341286404
BTC_1d_breakout,0,4,939.227957899315
BTC_1d_breakout,0,5,945.0881181367179
BTC_1d_breakout,0,6,944.1793610997004
BTC_1d_breakout,0,7,941.7468895796969
BTC_1d_breakout,0,8,935.9590879269572
BTC_1d_breakout,0,9,932.5425034460698
BTC_1d_breakout,0,10,935.1277185672259
BTC_1d_breakout,0,11,936.1136017687132
BTC_1d_breakout,0,12,937.0039120939887
BTC_1d_breakout,0,13,929.0425768422302
BTC_1d_breakout,0,14,918.8117529042021
BTC_1d_breakout,0,15,917.8933711986539
BTC_1d_breakout,0,16,917.8933711986539
BTC_1d_breakout,0,17,917.8933711986539
BTC_1d_breakout,0,18,917.8933711986539
BTC_1d_breakout,0,19,917.8933711986539
BTC_1d_breakout,1,0,945.1914595680756
BTC_1d_breakout,1,1,945.1914595680756
BTC_1d_breakout,1,2,945.1914595680756
BTC_1d_breakout,1,3,945.1914595680756
BTC_1d_breakout,1,4,945.1914595680756
BTC_1d_breakout,1,5,945.1914595680756
BTC_1d_breakout,1,6,945.1914595680756
BTC_1d_breakout,1,7,945.1914595680756
BTC_1d_breakout,1,8,945.1914595680756
BTC_1d_breakout,1,9,945.1914595680756
BTC_1d_breakout,1,10,945.1914595680756
BTC_1d_breakout,1,11,945.1914595680756
BTC_1d_breakout,1,12,945.1914595680756
BTC_1d_breakout,1,13,945.1914595680756
BTC_1d_breakout,1,14,945.1914595680756
BTC_1d_breakout,1,15,945.1914595680756
BTC_1d_breakout,1,16,945.1914595680756
BTC_1d_breakout,1,17,945.1914595680756
BTC_1d_breakout,1,18,945.1914595680756
BTC_1d_breakout,1,19,945.1914595680756
BTC_1d_breakout,2,0,1000.0
BTC_1d_breakout,2,1,1000.0
BTC_1d_breakout,2,2,1000.0
BTC_1d_breakout,2,3,1000.0
BTC_1d_breakout,2,4,1000.0
BTC_1d_breakout,2,5,1000.0
BTC_1d_breakout,2,6,1000.0
BTC_1d_breakout,2,7,1000.0
BTC_1d_breakout,2,8,1000.0
BTC_1d_breakout,2,9,1000.0
BTC_1d_breakout,2,10,1000.0
BTC_1d_breakout,2,11,1000.0
BTC_1d_breakout,2,12,1000.0
