asset,cost_drag_pct,data_ok,fee_bps,fees_usd,max_drawdown_pct,max_drawdown_pct_config,max_position_fraction,risk_denial_rate,risk_denials_count,risk_grid_key,risk_rules_triggered,sharpe_ratio,slippage_bps,slippage_drag_usd,stopped_by_risk,strategy,strategy_family,timeframe,total_return_pct,trade_count,turnover_ratio,verdict,verdict_reasons
ETH,0.0,True,40.0,0.0,0.0,0.1,0.1,1.0,305,pos0.1_dd0.1,['max_position_fraction'],0.0,5.0,0.0,False,donchian_breakout,trend_ema_donchian,4h,0.0,0,0.0,insufficient_trades,['trade_count=0 < 10']
ETH,0.0,True,40.0,0.0,0.0,0.1,0.1,1.0,878,pos0.1_dd0.1,['max_position_fraction'],0.0,5.0,0.0,False,rsi_mean_reversion,rsi_bollinger_mr,4h,0.0,0,0.0,insufficient_trades,['trade_count=0 < 10']
ETH,0.0,True,40.0,0.0,0.0,0.1,0.1,1.0,401,pos0.1_dd0.1,['max_position_fraction'],0.0,5.0,0.0,False,bollinger_mean_reversion,rsi_bollinger_mr,4h,0.0,0,0.0,insufficient_trades,['trade_count=0 < 10']
ETH,0.0,True,40.0,0.0,0.0,0.1,0.1,1.0,37,pos0.1_dd0.1,['max_position_fraction'],0.0,5.0,0.0,False,atr_breakout,breakout_atr,4h,0.0,0,0.0,insufficient_trades,['trade_count=0 < 10']
ETH,0.0,True,40.0,0.0,0.0,0.1,0.1,1.0,8960,pos0.1_dd0.1,['max_position_fraction'],0.0,5.0,0.0,False,trend_following,trend_ema_donchian,1h,0.0,0,0.0,insufficient_trades,['trade_count=0 < 20']
ETH,0.0,True,40.0,0.0,0.0,0.1,0.1,1.0,494,pos0.1_dd0.1,['max_position_fraction'],0.0,5.0,0.0,False,breakout,breakout_atr,1h,0.0,0,0.0,insufficient_trades,['trade_count=0 < 20']
ETH,0.0,True,40.0,0.0,0.0,0.1,0.1,1.0,1640,pos0.1_dd0.1,['max_position_fraction'],0.0,5.0,0.0,False,mean_reversion,rsi_bollinger_mr,1h,0.0,0,0.0,insufficient_trades,['trade_count=0 < 20']
ETH,99.99999999999699,True,40.0,4.888651225744195,11.404133642820602,0.1,0.1,0.087,2,pos0.1_dd0.1,['max_position_fraction'],0.056246596623767194,5.0,0.611061809970515,False,grid,grid,1h,0.3186997507584465,21,1.2222,blocked_costs,['cost_drag_pct=100.00']
ETH,0.0,True,40.0,0.0,0.0,0.1,0.1,1.0,8585,pos0.1_dd0.1,['max_position_fraction'],0.0,5.0,0.0,False,ema_crossover,trend_ema_donchian,1h,0.0,0,0.0,insufficient_trades,['trade_count=0 < 20']
ETH,0.0,True,40.0,0.0,0.0,0.1,0.1,1.0,491,pos0.1_dd0.1,['max_position_fraction'],0.0,5.0,0.0,False,donchian_breakout,trend_ema_donchian,1h,0.0,0,0.0,insufficient_trades,['trade_count=0 < 20']
ETH,0.0,True,40.0,0.0,0.0,0.1,0.1,1.0,2206,pos0.1_dd0.1,['max_position_fraction'],0.0,5.0,0.0,False,rsi_mean_reversion,rsi_bollinger_mr,1h,0.0,0,0.0,insufficient_trades,['trade_count=0 < 20']
ETH,0.0,True,40.0,0.0,0.0,0.1,0.1,1.0,1118,pos0.1_dd0.1,['max_position_fraction'],0.0,5.0,0.0,False,bollinger_mean_reversion,rsi_bollinger_mr,1h,0.0,0,0.0,insufficient_trades,['trade_count=0 < 20']
ETH,0.0,True,40.0,0.0,0.0,0.1,0.1,1.0,58,pos0.1_dd0.1,['max_position_fraction'],0.0,5.0,0.0,False,atr_breakout,breakout_atr,1h,0.0,0,0.0,insufficient_trades,['trade_count=0 < 20']
SOL,0.0,True,40.0,0.0,0.0,0.1,0.1,1.0,840,pos0.1_dd0.1,['max_position_fraction'],0.0,5.0,0.0,False,trend_following,trend_ema_donchian,1d,0.0,0,0.0,insufficient_trades,['trade_count=0 < 5']
SOL,0.0,True,40.0,0.0,0.0,0.1,0.1,1.0,119,pos0.1_dd0.1,['max_position_fraction'],0.0,5.0,0.0,False,breakout,breakout_atr,1d,0.0,0,0.0,insufficient_trades,['trade_count=0 < 5']
