asset,bh_max_drawdown_pct,bh_return_pct,calmar_like,candle_count,cost_drag_pct,data_ok,drawdown_reduction_vs_bh,fee_bps,max_drawdown_pct,overlay,risk_adjusted_alpha,run_id,sharpe_ratio,strategy,time_in_market_pct,timeframe,total_return_pct,trade_count,turnover_ratio,ulcer_index,variant
ETH,20.0875,-9.3655,0.348,1831,99.99999999999537,True,10.5618,40.0,9.525699618286552,both,1.3312,ETH_1d_ema_crossover_slow_both,0.2922903274258433,ema_crossover,43.82,1d,3.315405216128261,24,3.1871,5.113,slow
ETH,20.0875,-9.3655,0.16,1831,100.00000000000104,True,-9.4398,40.0,29.52729911827513,off,0.4772,ETH_1d_ema_crossover_fast_off,0.21880075904191254,ema_crossover,81.59,1d,4.723687812394928,1,0.2501,14.6052,fast
ETH,20.0875,-9.3655,0.4614,1831,100.0000000000002,True,9.3852,40.0,10.702250229284113,vol,1.3365,ETH_1d_ema_crossover_fast_vol,0.4012481553640874,ema_crossover,45.19,1d,4.9380204439941515,16,2.7846,5.9338,fast
ETH,20.0875,-9.3655,-0.0884,1831,99.99999999999531,True,-3.6393,40.0,23.72674128701932,panic,0.3063,ETH_1d_ema_crossover_fast_panic,-0.013456515637784366,ema_crossover,82.47,1d,-2.0984421696790605,9,1.3054,11.723,fast
ETH,20.0875,-9.3655,0.8078,1831,99.99999999999879,True,12.105,40.0,7.9824365080550175,both,1.9811,ETH_1d_ema_crossover_fast_both,0.5447912987016922,ema_crossover,44.27,1d,6.448422625891909,26,3.5079,4.3965,fast
ETH,20.0875,-9.3655,-0.0377,1831,99.99999999999852,True,-6.1722,40.0,26.259704727166426,off,0.3189,ETH_1d_donchian_breakout_baseline_off,0.04418460851336829,donchian_breakout,78.71,1d,-0.9909629673505832,1,0.2501,12.9869,baseline
ETH,20.0875,-9.3655,0.038,1831,99.99999999999692,True,9.904,40.0,10.183503504722816,vol,0.9576,ETH_1d_donchian_breakout_baseline_vol,0.06259307952752344,donchian_breakout,52.3,1d,0.38664467882811093,10,1.3543,5.4286,baseline
ETH,20.0875,-9.3655,-0.249,1831,99.99999999999919,True,-2.8082,40.0,22.895627281780108,panic,0.1601,ETH_1d_donchian_breakout_baseline_panic,-0.1757377068720444,donchian_breakout,80.67,1d,-5.700095887731914,3,0.3781,11.2998,baseline
ETH,20.0875,-9.3655,0.3237,1831,99.99999999999727,True,12.3583,40.0,7.7291736931098765,both,1.5354,ETH_1d_donchian_breakout_baseline_both,0.26492691153738845,donchian_breakout,38.43,1d,2.5018824515489997,12,1.7413,3.8093,baseline
ETH,20.0875,-9.3655,-0.0377,1831,99.99999999999852,True,-6.1722,40.0,26.259704727166426,off,0.3189,ETH_1d_donchian_breakout_slow_off,0.04418460851336829,donchian_breakout,79.2,1d,-0.9909629673505832,1,0.2501,12.9869,slow
ETH,20.0875,-9.3655,0.5901,1831,99.99999999999594,True,13.1964,40.0,6.891087505974156,vol,1.9492,ETH_1d_donchian_breakout_slow_vol,0.41481974188754916,donchian_breakout,47.69,1d,4.066532092591251,8,1.0486,3.2057,slow
ETH,20.0875,-9.3655,-0.249,1831,99.99999999999919,True,-2.8082,40.0,22.895627281780108,panic,0.1601,ETH_1d_donchian_breakout_slow_panic,-0.1757377068720444,donchian_breakout,80.67,1d,-5.700095887731914,3,0.3781,11.2998,slow
ETH,20.0875,-9.3655,0.328,1831,100.0000000000006,True,12.3816,40.0,7.705844168278049,both,1.5434,ETH_1d_donchian_breakout_slow_both,0.26643432057859306,donchian_breakout,39.33,1d,2.5277987710150227,10,1.3846,3.5899,slow
ETH,20.0875,-9.3655,-0.0377,1831,99.99999999999852,True,-6.1722,40.0,26.259704727166426,off,0.3189,ETH_1d_donchian_breakout_fast_off,0.04418460851336829,donchian_breakout,78.22,1d,-0.9909629673505832,1,0.2501,12.9869,fast
ETH,20.0875,-9.3655,0.038,1831,99.99999999999692,True,9.904,40.0,10.183503504722816,vol,0.9576,ETH_1d_donchian_breakout_fast_vol,0.06259307952752344,donchian_breakout,52.3,1d,0.38664467882811093,10,1.3543,5.4286,fast
ETH,20.0875,-9.3655,-0.249,1831,99.99999999999919,True,-2.8082,40.0,22.895627281780108,panic,0.1601,ETH_1d_donchian_breakout_fast_panic,-0.1757377068720444,donchian_breakout,80.67,1d,-5.700095887731914,3,0.3781,11.2998,fast
ETH,20.0875,-9.3655,0.78,1831,100.00000000000074,True,14.2227,40.0,5.864770419327333,both,2.3769,ETH_1d_donchian_breakout_fast_both,0.4875454443386365,donchian_breakout,40.0,1d,4.574543767589512,12,1.4747,3.1246,fast
ETH,20.0875,-9.3655,-0.0377,1831,99.99999999999852,True,-6.1722,40.0,26.259704727166426,off,0.3189,ETH_1d_atr_breakout_baseline_off,0.04418460851336829,atr_breakout,78.87,1d,-0.9909629673505832,1,0.2501,12.9869,baseline
ETH,20.0875,-9.3655,6.4247,1831,100.00000000000193,True,19.7613,40.0,0.32613512742311057,vol,35.1412,ETH_1d_atr_breakout_baseline_vol,1.1472915619316955,atr_breakout,1.26,1d,2.095322567863627,4,0.5308,0.1332,baseline
ETH,20.0875,-9.3655,-0.0043,1831,99.99999999999567,True,9.6407,40.0,10.44679653738852,panic,0.8922,ETH_1d_atr_breakout_baseline_panic,0.03821983077789664,atr_breakout,25.62,1d,-0.044581649329415995,4,0.6314,6.8003,baseline
ETH,20.0875,-9.3655,14.5472,1831,100.00000000000036,True,20.005,40.0,0.08245660711129918,both,128.1278,ETH_1d_atr_breakout_baseline_both,1.2985365044521817,atr_breakout,1.35,1d,1.1995127198013391,4,0.3812,0.0667,baseline
ETH,20.0875,-9.3655,-0.0377,1831,99.99999999999852,True,-6.1722,40.0,26.259704727166426,off,0.3189,ETH_1d_atr_breakout_slow_off,0.04418460851336829,atr_breakout,79.54,1d,-0.9909629673505832,1,0.2501,12.9869,slow
ETH,20.0875,-9.3655,6.4247,1831,100.00000000000193,True,19.7613,40.0,0.32613512742311057,vol,35.1412,ETH_1d_atr_breakout_slow_vol,1.1472915619316955,atr_breakout,1.27,1d,2.095322567863627,4,0.5308,0.1332,slow
ETH,20.0875,-9.3655,-0.0043,1831,99.99999999999567,True,9.6407,40.0,10.44679653738852,panic,0.8922,ETH_1d_atr_breakout_slow_panic,0.03821983077789664,atr_breakout,25.62,1d,-0.044581649329415995,4,0.6314,6.8003,slow
ETH,20.0875,-9.3655,14.5472,1831,100.00000000000036,True,20.005,40.0,0.08245660711129918,both,128.1278,ETH_1d_atr_breakout_slow_both,1.2985365044521817,atr_breakout,1.35,1d,1.1995127198013391,4,0.3812,0.0667,slow
ETH,20.0875,-9.3655,-0.0377,1831,99.99999999999852,True,-6.1722,40.0,26.259704727166426,off,0.3189,ETH_1d_atr_breakout_fast_off,0.04418460851336829,atr_breakout,78.22,1d,-0.9909629673505832,1,0.2501,12.9869,fast
ETH,20.0875,-9.3655,4.8984,1831,100.00000000000269,True,19.7204,40.0,0.36707089251016195,vol,30.4125,ETH_1d_atr_breakout_fast_vol,0.9689685774666432,atr_breakout,1.46,1d,1.7980677411953818,6,0.776,0.1855,fast
ETH,20.0875,-9.3655,-0.0322,1831,100.00000000000098,True,9.3714,40.0,10.716052785808703,panic,0.8418,ETH_1d_atr_breakout_fast_panic,0.01973259236634963,atr_breakout,25.84,1d,-0.34511384598732775,6,0.8794,6.8544,fast
ETH,20.0875,-9.3655,4.748,1831,100.00000000000297,True,19.8659,40.0,0.22160462910528095,both,47.0101,ETH_1d_atr_breakout_fast_both,1.1201005261248316,atr_breakout,1.57,1d,1.052189400496286,6,0.5028,0.1003,fast
ETH,20.0875,-9.3655,-0.0377,1831,99.99999999999852,True,-6.1722,40.0,26.259704727166426,off,0.3189,ETH_1d_trend_following_baseline_off,0.04418460851336829,trend_following,83.96,1d,-0.9909629673505832,1,0.2501,12.9869,baseline
ETH,20.0875,-9.3655,-0.1833,1831,99.99999999999454,True,7.4808,40.0,12.60661228843824,vol,0.5596,ETH_1d_trend_following_baseline_vol,-0.1579113655915353,trend_following,46.77,1d,-2.3112164183044683,7,1.1442,5.9195,baseline
ETH,20.0875,-9.3655,-0.3722,1831,100.0,True,-3.767,40.0,23.85449598832215,panic,0.0204,ETH_1d_trend_following_baseline_panic,-0.3639762455490241,trend_following,70.34,1d,-8.878987426710035,5,0.8728,11.9865,baseline
ETH,20.0875,-9.3655,0.091,1831,99.99999999999936,True,11.1571,40.0,8.930398430500638,both,1.1397,ETH_1d_trend_following_baseline_both,0.10000910986970321,trend_following,44.72,1d,0.8123004976415246,21,2.5628,4.4474,baseline
ETH,20.0875,-9.3655,-0.4469,1831,100.00000000000094,True,-3.3885,40.0,23.475910747477155,off,-0.048,ETH_1d_trend_following_slow_off,-0.4185090237572253,trend_following,71.3,1d,-10.492295373933905,5,1.2168,11.782,slow
ETH,20.0875,-9.3655,0.4343,1831,99.99999999999739,True,12.6717,40.0,7.415789417938925,vol,1.6972,ETH_1d_trend_following_slow_vol,0.27373615724237793,trend_following,47.61,1d,3.220847492266125,7,1.2555,3.3851,slow
ETH,20.0875,-9.3655,-0.4202,1831,100.00000000000038,True,-3.3885,40.0,23.475910747477162,panic,-0.0213,ETH_1d_trend_following_slow_panic,-0.41866200323497754,trend_following,71.07,1d,-9.865699467715853,7,1.1026,11.75,slow
ETH,20.0875,-9.3655,0.8513,1831,100.00000000000175,True,14.3827,40.0,5.7048028706438,both,2.4929,ETH_1d_trend_following_slow_both,0.41375539229231983,trend_following,45.33,1d,4.85622726301292,21,2.7913,2.8143,slow
ETH,20.0875,-9.3655,0.1349,1831,100.00000000000104,True,-9.0207,40.0,29.108201285871644,off,0.4567,ETH_1d_trend_following_fast_off,0.19787323870104623,trend_following,83.22,1d,3.927629545355376,1,0.2501,14.3975,fast
ETH,20.0875,-9.3655,0.5972,1831,100.00000000000166,True,11.6083,40.0,8.479148029321323,vol,1.7017,ETH_1d_trend_following_fast_vol,0.3791745579923554,trend_following,47.06,1d,5.06373855049319,16,3.3152,4.4505,fast
ETH,20.0875,-9.3655,-0.2366,1831,99.99999999999349,True,-3.2672,40.0,23.35462595902044,panic,0.1644,ETH_1d_trend_following_fast_panic,-0.18883403791352,trend_following,72.13,1d,-5.526568324740924,9,1.5624,11.7228,fast
ETH,20.0875,-9.3655,0.4869,1831,100.00000000000342,True,12.813,40.0,7.274504145259709,both,1.7744,ETH_1d_trend_following_fast_both,0.3275291725063242,trend_following,45.84,1d,3.5421120896770386,32,4.6539,3.9562,fast
ETH,4.3248,0.7644,-0.5404,6603,99.99999999999972,True,-1.0444,40.0,5.3691644057695305,off,-0.6827,ETH_4h_ema_crossover_baseline_off,-1.5559154128018644,ema_crossover,57.24,4h,-2.9013322422592864,16,3.1507,3.4585,baseline
ETH,4.3248,0.7644,-0.5216,6603,99.99999999999966,True,-1.0444,40.0,5.369164405769538,vol,-0.664,ETH_4h_ema_crossover_baseline_vol,-1.5032417678143977,ema_crossover,57.24,4h,-2.8005918157029552,16,3.0724,3.4579,baseline
ETH,4.3248,0.7644,-0.7719,6603,99.99999999999758,True,1.4499,40.0,2.874924333258193,panic,-1.0378,ETH_4h_ema_crossover_baseline_panic,-2.1366780299275585,ema_crossover,35.06,4h,-2.2191246226287946,40,4.7532,1.7618,baseline
ETH,4.3248,0.7644,-0.7699,6603,99.9999999999998,True,1.4499,40.0,2.8749243332581464,both,-1.0358,ETH_4h_ema_crossover_baseline_both,-2.131511163832784,ema_crossover,35.06,4h,-2.2134706306880503,40,4.7429,1.7617,baseline
ETH,4.3248,0.7644,-0.4214,6603,99.99999999999822,True,-1.3794,40.0,5.7041597757184315,off,-0.5554,ETH_4h_ema_crossover_slow_off,-1.2779649545986604,ema_crossover,57.86,4h,-2.403842973748874,12,2.3602,3.5527,slow
ETH,4.3248,0.7644,-0.4214,6603,99.99999999999822,True,-1.3794,40.0,5.7041597757184315,vol,-0.5554,ETH_4h_ema_crossover_slow_vol,-1.2779649545986604,ema_crossover,57.86,4h,-2.403842973748874,12,2.3602,3.5527,slow
ETH,4.3248,0.7644,-0.7523,6603,99.99999999999967,True,1.2515,40.0,3.0732828676417077,panic,-1.001,ETH_4h_ema_crossover_slow_panic,-2.2247194248651154,ema_crossover,35.54,4h,-2.3119031062890256,42,4.9463,1.8846,slow
ETH,4.3248,0.7644,-0.7523,6603,99.99999999999967,True,1.2515,40.0,3.0732828676417077,both,-1.001,ETH_4h_ema_crossover_slow_both,-2.2247194248651154,ema_crossover,35.54,4h,-2.3119031062890256,42,4.9463,1.8846,slow
ETH,4.3248,0.7644,-0.7619,6603,99.99999999999875,True,-0.9497,40.0,5.274506402627974,off,-0.9068,ETH_4h_ema_crossover_fast_off,-2.1798307984339154,ema_crossover,53.16,4h,-4.018654750078758,20,3.9073,3.2182,fast
ETH,4.3248,0.7644,-0.6984,6603,99.99999999999913,True,-0.9497,40.0,5.274506402627968,vol,-0.8433,ETH_4h_ema_crossover_fast_vol,-2.0199160989052296,ema_crossover,53.16,4h,-3.683560697761004,20,3.83,3.2018,fast
ETH,4.3248,0.7644,-0.6492,6603,99.9999999999989,True,2.1343,40.0,2.1904829745727747,panic,-0.9982,ETH_4h_ema_crossover_fast_panic,-1.3804056141222425,ema_crossover,32.81,4h,-1.4221686342743396,28,3.5842,1.3035,fast
ETH,4.3248,0.7644,-0.6492,6603,99.9999999999989,True,2.1343,40.0,2.1904829745727747,both,-0.9982,ETH_4h_ema_crossover_fast_both,-1.3804056141222425,ema_crossover,32.81,4h,-1.4221686342743396,28,3.5842,1.3035,fast
ETH,4.3248,0.7644,-0.5317,6603,100.00000000000301,True,-0.5399,40.0,4.864656688789619,off,-0.6888,ETH_4h_donchian_breakout_baseline_off,-1.3491325421626692,donchian_breakout,53.26,4h,-2.5864159305779593,10,1.974,2.5571,baseline
ETH,4.3248,0.7644,-0.4978,6603,99.99999999999922,True,-0.5399,40.0,4.864656688789625,vol,-0.6549,ETH_4h_donchian_breakout_baseline_vol,-1.3702454496062417,donchian_breakout,54.06,4h,-2.4215227676935114,10,1.8924,2.4071,baseline
ETH,4.3248,0.7644,-0.8976,6603,99.99999999999709,True,-0.0502,40.0,4.374976188796763,panic,-1.0723,ETH_4h_donchian_breakout_baseline_panic,-5.416161461911979,donchian_breakout,25.62,4h,-3.9270685633737457,18,2.5314,2.4397,baseline
ETH,4.3248,0.7644,-0.8976,6603,99.99999999999709,True,-0.0502,40.0,4.374976188796763,both,-1.0723,ETH_4h_donchian_breakout_baseline_both,-5.416161461911979,donchian_breakout,25.62,4h,-3.9270685633737457,18,2.5314,2.4397,baseline
ETH,4.3248,0.7644,-0.1034,6603,99.99999999999878,True,1.111,40.0,3.213821736122388,off,-0.3413,ETH_4h_donchian_breakout_slow_off,-0.1429529499459335,donchian_breakout,50.96,4h,-0.3323068485789122,6,1.2014,1.9375,slow
ETH,4.3248,0.7644,-0.061,6603,99.99999999999692,True,1.642,40.0,2.682813378242125,vol,-0.3459,ETH_4h_donchian_breakout_slow_vol,-0.061416145735460816,donchian_breakout,51.28,4h,-0.16359812773538351,6,1.1185,1.7347,slow
ETH,4.3248,0.7644,-0.6535,6603,99.99999999999864,True,1.3565,40.0,2.968264830527985,panic,-0.911,ETH_4h_donchian_breakout_slow_panic,-3.4306367632297383,donchian_breakout,24.04,4h,-1.9398070335057582,12,1.3783,1.6723,slow
ETH,4.3248,0.7644,-0.6535,6603,99.99999999999864,True,1.3565,40.0,2.968264830527985,both,-0.911,ETH_4h_donchian_breakout_slow_both,-3.4306367632297383,donchian_breakout,24.04,4h,-1.9398070335057582,12,1.3783,1.6723,slow
ETH,4.3248,0.7644,-0.6702,6603,100.00000000000175,True,-0.1128,40.0,4.437559095779163,off,-0.8425,ETH_4h_donchian_breakout_fast_off,-1.6080708143772484,donchian_breakout,52.82,4h,-2.974034222356306,12,2.3508,2.4985,fast
ETH,4.3248,0.7644,-0.5754,6603,99.99999999999825,True,-0.1128,40.0,4.437559095779163,vol,-0.7477,ETH_4h_donchian_breakout_fast_vol,-1.3961635008857212,donchian_breakout,54.06,4h,-2.553567983444918,12,2.2776,2.4592,fast
ETH,4.3248,0.7644,-0.8316,6603,99.99999999999794,True,0.6787,40.0,3.6461164659374123,panic,-1.0413,ETH_4h_donchian_breakout_fast_panic,-4.600737239798089,donchian_breakout,27.87,4h,-3.032106931587009,20,2.5519,2.0325,fast
ETH,4.3248,0.7644,-0.8316,6603,99.99999999999794,True,0.6787,40.0,3.6461164659374123,both,-1.0413,ETH_4h_donchian_breakout_fast_both,-4.600737239798089,donchian_breakout,27.87,4h,-3.032106931587009,20,2.5519,2.0325,fast
ETH,4.3248,0.7644,-1.0,6603,100.0000000000006,True,3.7319,40.0,0.592860647742134,off,-2.2894,ETH_4h_atr_breakout_baseline_off,-3.729409166044184,atr_breakout,0.42,4h,-0.592860647742134,4,0.7967,0.2913,baseline
ETH,4.3248,0.7644,-1.0,6603,100.0000000000006,True,3.7319,40.0,0.592860647742134,vol,-2.2894,ETH_4h_atr_breakout_baseline_vol,-3.729409166044184,atr_breakout,0.43,4h,-0.592860647742134,4,0.7967,0.2913,baseline
ETH,4.3248,0.7644,-1.0,6603,100.0000000000032,True,3.9018,40.0,0.4229540721790499,panic,-2.8073,ETH_4h_atr_breakout_baseline_panic,-3.019019447294329,atr_breakout,0.45,4h,-0.4229540721790499,4,0.4978,0.1896,baseline
ETH,4.3248,0.7644,-1.0,6603,100.0000000000032,True,3.9018,40.0,0.4229540721790499,both,-2.8073,ETH_4h_atr_breakout_baseline_both,-3.019019447294329,atr_breakout,0.45,4h,-0.4229540721790499,4,0.4978,0.1896,baseline
ETH,4.3248,0.7644,-1.0,6603,99.99999999999591,True,4.0974,40.0,0.22737501761153,off,-4.3619,ETH_4h_atr_breakout_slow_off,-2.902158965516426,atr_breakout,0.21,4h,-0.22737501761153,2,0.3995,0.1622,slow
ETH,4.3248,0.7644,-1.0,6603,99.99999999999591,True,4.0974,40.0,0.22737501761153,vol,-4.3619,ETH_4h_atr_breakout_slow_vol,-2.902158965516426,atr_breakout,0.21,4h,-0.22737501761153,2,0.3995,0.1622,slow
ETH,4.3248,0.7644,-1.0,6603,100.00000000000855,True,4.268,40.0,0.0568437544028825,panic,-14.4477,ETH_4h_atr_breakout_slow_panic,-2.901869444342349,atr_breakout,0.22,4h,-0.0568437544028825,2,0.0999,0.0405,slow
ETH,4.3248,0.7644,-1.0,6603,100.00000000000855,True,4.268,40.0,0.0568437544028825,both,-14.4477,ETH_4h_atr_breakout_slow_both,-2.901869444342349,atr_breakout,0.22,4h,-0.0568437544028825,2,0.0999,0.0405,slow
ETH,4.3248,0.7644,-1.0,6603,100.0000000000006,True,3.7319,40.0,0.592860647742134,off,-2.2894,ETH_4h_atr_breakout_fast_off,-3.729409166044184,atr_breakout,0.42,4h,-0.592860647742134,4,0.7967,0.2913,fast
ETH,4.3248,0.7644,-1.0,6603,100.0000000000006,True,3.7319,40.0,0.592860647742134,vol,-2.2894,ETH_4h_atr_breakout_fast_vol,-3.729409166044184,atr_breakout,0.43,4h,-0.592860647742134,4,0.7967,0.2913,fast
ETH,4.3248,0.7644,-1.0,6603,100.0000000000032,True,3.9018,40.0,0.4229540721790499,panic,-2.8073,ETH_4h_atr_breakout_fast_panic,-3.019019447294329,atr_breakout,0.45,4h,-0.4229540721790499,4,0.4978,0.1896,fast
ETH,4.3248,0.7644,-1.0,6603,100.0000000000032,True,3.9018,40.0,0.4229540721790499,both,-2.8073,ETH_4h_atr_breakout_fast_both,-3.019019447294329,atr_breakout,0.45,4h,-0.4229540721790499,4,0.4978,0.1896,fast
ETH,4.3248,0.7644,0.1254,6603,100.00000000000009,True,0.682,40.0,3.6427775021531335,off,-0.0845,ETH_4h_trend_following_baseline_off,0.31121408263924427,trend_following,53.16,4h,0.45668685587822894,10,2.02,1.8979,baseline
ETH,4.3248,0.7644,0.1254,6603,100.00000000000009,True,0.682,40.0,3.6427775021531335,vol,-0.0845,ETH_4h_trend_following_baseline_vol,0.31121408263924427,trend_following,53.16,4h,0.45668685587822894,10,2.02,1.8979,baseline
ETH,4.3248,0.7644,-0.1972,6603,100.00000000000162,True,2.442,40.0,1.8827779224479178,panic,-0.6032,ETH_4h_trend_following_baseline_panic,-0.34436969940070383,trend_following,32.55,4h,-0.37121975006025426,28,3.4122,1.2095,baseline
ETH,4.3248,0.7644,-0.1972,6603,100.00000000000162,True,2.442,40.0,1.8827779224479178,both,-0.6032,ETH_4h_trend_following_baseline_both,-0.34436969940070383,trend_following,32.55,4h,-0.37121975006025426,28,3.4122,1.2095,baseline
ETH,4.3248,0.7644,0.0663,6603,100.00000000000142,True,1.2292,40.0,3.0956420566307625,off,-0.1806,ETH_4h_trend_following_slow_off,0.1540966818433437,trend_following,56.66,4h,0.20526651378886526,10,2.0267,1.6355,slow
ETH,4.3248,0.7644,0.0663,6603,100.00000000000142,True,1.2292,40.0,3.0956420566307625,vol,-0.1806,ETH_4h_trend_following_slow_vol,0.1540966818433437,trend_following,56.66,4h,0.20526651378886526,10,2.0267,1.6355,slow
ETH,4.3248,0.7644,-0.0704,6603,100.00000000000311,True,2.3901,40.0,1.9346808123335533,panic,-0.4655,ETH_4h_trend_following_slow_panic,-0.1162709979848083,trend_following,33.41,4h,-0.13611545747410217,30,3.2262,1.1325,slow
ETH,4.3248,0.7644,-0.0704,6603,100.00000000000311,True,2.3901,40.0,1.9346808123335533,both,-0.4655,ETH_4h_trend_following_slow_both,-0.1162709979848083,trend_following,33.41,4h,-0.13611545747410217,30,3.2262,1.1325,slow
ETH,4.3248,0.7644,0.8024,6603,99.99999999999764,True,1.7544,40.0,2.5703624161965126,off,0.505,ETH_4h_trend_following_fast_off,1.27771901160078,trend_following,49.43,4h,2.0624706850200254,10,2.0567,1.5419,fast
ETH,4.3248,0.7644,0.8025,6603,99.99999999999983,True,1.7544,40.0,2.5703624161965157,vol,0.5051,ETH_4h_trend_following_fast_vol,1.278221034116569,trend_following,49.43,4h,2.0626888679824673,10,2.0339,1.5419,fast
ETH,4.3248,0.7644,0.0745,6603,99.99999999999791,True,2.6558,40.0,1.668979631132503,panic,-0.3836,ETH_4h_trend_following_fast_panic,0.14903821273261159,trend_following,31.52,4h,0.12427073497422043,24,2.9246,0.9961,fast
ETH,4.3248,0.7644,0.0745,6603,100.00000000000138,True,2.6558,40.0,1.6689796311325111,both,-0.3835,ETH_4h_trend_following_fast_both,0.14917168017954985,trend_following,31.52,4h,0.12437775275798231,24,2.9132,0.9961,fast
SOL,21.2167,-14.6053,-0.4229,1831,99.99999999999874,True,2.6387,40.0,18.57802789088887,off,0.3633,SOL_1d_ema_crossover_baseline_off,-0.2870750648789564,ema_crossover,56.87,1d,-7.856455612583181,9,2.1585,10.0532,baseline
SOL,21.2167,-14.6053,-0.4852,1831,100.0000000000008,True,9.9596,40.0,11.257086094899238,vol,0.8122,SOL_1d_ema_crossover_baseline_vol,-0.5425576391494846,ema_crossover,40.17,1d,-5.461854956892194,18,2.5513,4.9217,baseline
SOL,21.2167,-14.6053,-0.3123,1831,99.99999999999815,True,6.6082,40.0,14.608565719378142,panic,0.6875,SOL_1d_ema_crossover_baseline_panic,-0.21613695890901252,ema_crossover,42.92,1d,-4.562137646323606,30,4.6803,7.7799,baseline
SOL,21.2167,-14.6053,-0.3924,1831,99.999999999998,True,12.76,40.0,8.456702998570927,both,1.3347,SOL_1d_ema_crossover_baseline_both,-0.4068437992466491,ema_crossover,36.18,1d,-3.318530481266703,32,3.265,4.2713,baseline
SOL,21.2167,-14.6053,-0.3301,1831,99.99999999999969,True,5.9551,40.0,15.261676056001361,off,0.6269,SOL_1d_ema_crossover_slow_off,-0.1848246410063497,ema_crossover,43.8,1d,-5.037954739424992,8,1.923,9.2754,slow
SOL,21.2167,-14.6053,-0.2762,1831,100.00000000000449,True,11.9563,40.0,9.260399453983178,vol,1.3009,SOL_1d_ema_crossover_slow_vol,-0.20947261646373624,ema_crossover,37.61,1d,-2.5581412247495563,9,1.4778,4.4583,slow
SOL,21.2167,-14.6053,-0.1768,1831,99.99999999999748,True,9.3194,40.0,11.897298657305923,panic,1.0508,SOL_1d_ema_crossover_slow_panic,-0.07265082184213015,ema_crossover,40.9,1d,-2.103564817220615,22,3.2289,7.3747,slow
SOL,21.2167,-14.6053,-0.1718,1831,100.00000000000058,True,15.1879,40.0,6.028796820606464,both,2.2508,SOL_1d_ema_crossover_slow_both,-0.11141409217073311,ema_crossover,34.83,1d,-1.0357371582902488,28,2.6385,3.6009,slow
SOL,21.2167,-14.6053,-0.4622,1831,99.9999999999995,True,-5.2461,40.0,26.462838222226143,off,0.0897,SOL_1d_ema_crossover_fast_off,-0.36797803136366075,ema_crossover,85.15,1d,-12.230703746515223,3,0.707,14.377,fast
SOL,21.2167,-14.6053,-0.5904,1831,99.99999999999814,True,10.3183,40.0,10.898430426469924,vol,0.7497,SOL_1d_ema_crossover_fast_vol,-0.6395080594529707,ema_crossover,39.96,1d,-6.43439851806961,20,2.8001,4.9819,fast
SOL,21.2167,-14.6053,-0.1337,1831,100.00000000000017,True,9.3935,40.0,11.823263847591123,panic,1.1016,SOL_1d_ema_crossover_fast_panic,-0.06288668164200235,ema_crossover,38.2,1d,-1.5811063224062765,26,3.7795,6.4678,fast
SOL,21.2167,-14.6053,-0.3805,1831,100.00000000000051,True,13.0139,40.0,8.20284416186157,both,1.4,SOL_1d_ema_crossover_fast_both,-0.4112503128601581,ema_crossover,36.18,1d,-3.120934737877019,28,2.596,4.391,fast
SOL,21.2167,-14.6053,-0.5444,1831,100.00000000000048,True,-0.9831,40.0,22.199846635674934,off,0.1135,SOL_1d_donchian_breakout_baseline_off,-0.479286098577421,donchian_breakout,65.76,1d,-12.08595123459121,5,1.2165,11.676,baseline
SOL,21.2167,-14.6053,-0.282,1831,100.00000000000517,True,10.9428,40.0,10.273942211445588,vol,1.1396,SOL_1d_donchian_breakout_baseline_vol,-0.2774685649928851,donchian_breakout,38.7,1d,-2.896847113424792,9,1.2882,4.6685,baseline
SOL,21.2167,-14.6053,-0.4436,1831,99.99999999999946,True,10.3891,40.0,10.827648187289391,panic,0.9053,SOL_1d_donchian_breakout_baseline_panic,-0.38273080214937394,donchian_breakout,29.66,1d,-4.803202245015029,14,2.6923,5.3327,baseline
SOL,21.2167,-14.6053,-0.5648,1831,100.00000000000135,True,14.126,40.0,7.090775419601532,both,1.4949,SOL_1d_donchian_breakout_baseline_both,-0.5760869381898523,donchian_breakout,29.66,1d,-4.005156147443268,14,1.8137,3.0295,baseline
SOL,21.2167,-14.6053,-0.5429,1831,99.99999999999957,True,-0.9831,40.0,22.199846635674934,off,0.115,SOL_1d_donchian_breakout_slow_off,-0.4997134970903744,donchian_breakout,62.18,1d,-12.052799765786347,5,1.2172,11.5663,slow
SOL,21.2167,-14.6053,-0.4886,1831,99.99999999999326,True,9.6927,40.0,11.524002181014781,vol,0.7788,SOL_1d_donchian_breakout_slow_vol,-0.5729506458194967,donchian_breakout,35.71,1d,-5.630707585510595,9,1.3412,4.7319,slow
SOL,21.2167,-14.6053,-0.5125,1831,100.00000000000082,True,10.647,40.0,10.569724537503769,panic,0.8693,SOL_1d_donchian_breakout_slow_panic,-0.5558687009842348,donchian_breakout,26.52,1d,-5.417198612676475,12,2.0405,6.301,slow
SOL,21.2167,-14.6053,-0.6103,1831,99.99999999999704,True,16.2291,40.0,4.987589647453278,both,2.318,SOL_1d_donchian_breakout_slow_both,-0.5963096526891309,donchian_breakout,25.17,1d,-3.043957596721884,12,1.377,2.0227,slow
SOL,21.2167,-14.6053,-0.4999,1831,99.99999999999994,True,5.2518,40.0,15.96495367135105,off,0.4149,SOL_1d_donchian_breakout_fast_off,-0.43860673655733684,donchian_breakout,43.57,1d,-7.981625434413672,9,2.1623,8.9957,fast
