bar_index,breakout_pressure,close,drawdown_from_high,long_ma,moving_average_slope,position_scale,range_score,realized_vol,reason,regime,run_id,selected_strategy,trend_strength,volatility_percentile,volume_zscore
251,-0.141176,2939.88,0.123711,3088.0516,0.000913,,0.141176,0.029898,no_clear_regime,unknown,ETH_1d_regime_router,cash,0.050401,0.3593,1.6554
258,-0.108416,3026.77,0.097812,3069.1928,-0.000634,,0.177757,0.030428,range_score=0.1778,range,ETH_1d_regime_router,grid,0.014016,0.4202,0.9983
265,-0.501943,2233.72,0.334196,2983.9162,-0.004877,,0.485723,0.037611,dd=33.42% vol_pct=0.77,panic,ETH_1d_regime_router,cash,0.335851,0.7673,2.1644
272,-0.496423,2022.67,0.397103,2858.9098,-0.006856,,0.593246,0.056818,dd=39.71% vol_pct=0.98,panic,ETH_1d_regime_router,cash,0.413434,0.9841,-0.4692
279,-0.511694,1991.66,0.406347,2726.8822,-0.006892,,0.499965,0.057876,dd=40.63% vol_pct=0.98,panic,ETH_1d_regime_router,cash,0.36915,0.9807,-0.913
286,-0.160005,1851.94,0.447993,2565.7124,-0.01059,,0.150215,0.050779,dd=44.80% vol_pct=0.91,panic,ETH_1d_regime_router,cash,0.385419,0.906,-0.3598
293,-0.052345,1982.8,0.408987,2404.9692,-0.009171,,0.118343,0.037159,no_clear_regime,unknown,ETH_1d_regime_router,cash,0.212916,0.6703,0.4767
300,-0.044571,2036.51,0.392978,2225.6722,-0.010255,,0.135202,0.03887,dd=39.30% vol_pct=0.75,panic,ETH_1d_regime_router,cash,0.092885,0.75,0.1548
307,-0.015353,2317.39,0.300001,2118.2886,-0.005754,,0.182589,0.033742,no_clear_regime,unknown,ETH_1d_regime_router,cash,0.085916,0.5087,0.2005
314,-0.091243,2156.23,0.287614,2044.2446,-0.001863,,0.192869,0.031135,no_clear_regime,unknown,ETH_1d_regime_router,cash,0.051936,0.3605,-0.5636
321,-0.117572,2105.43,0.141324,2039.8338,4e-06,,0.174943,0.032078,slope=0.0000 trend=0.0312,trend_up,ETH_1d_regime_router,trend_following,0.031156,0.4385,0.2635
328,0.016348,2240.01,0.048007,2055.0796,0.002358,,0.114004,0.028346,slope=0.0024 trend=0.0826,trend_up,ETH_1d_regime_router,trend_following,0.082558,0.237,1.1162
335,-0.020246,2322.44,0.019844,2097.8954,0.004464,,0.165696,0.032873,slope=0.0045 trend=0.0967,trend_up,ETH_1d_regime_router,trend_following,0.096685,0.4889,1.338
342,-0.039473,2327.14,0.037974,2149.5592,0.002797,,0.156918,0.031261,slope=0.0028 trend=0.0763,trend_up,ETH_1d_regime_router,trend_following,0.076309,0.3851,-0.6507
349,-0.056599,2289.42,0.053568,2194.3604,0.002709,,0.099938,0.027771,slope=0.0027 trend=0.0415,trend_up,ETH_1d_regime_router,trend_following,0.041521,0.2036,-0.9142
356,-0.024666,2360.77,0.024072,2219.7992,7e-05,,0.070358,0.018016,slope=0.0001 trend=0.0597,trend_up,ETH_1d_regime_router,trend_following,0.059714,0.0208,0.2622
363,-0.043566,2274.96,0.059545,2243.1172,0.001097,,0.052032,0.014932,range_score=0.0520,range,ETH_1d_regime_router,grid,0.013997,0.0117,-0.1299
370,-0.121523,2114.33,0.125949,2261.8862,0.000777,,0.121523,0.014547,no_clear_regime,unknown,ETH_1d_regime_router,cash,0.069789,0.0143,-1.0356
