asset,bars,bh_max_drawdown_pct,bh_return_pct,consistency_score,cost_drag_stability,excess_vs_bh_pct,fee_bps,holdout_bars,holdout_beats_bh,holdout_pass_rate,holdout_pct,max_drawdown_pct,max_window_drawdown,mean_net_return,median_excess_vs_bh_pct,median_net_return,overlay,parameter_stability,positive_window_rate,reason,run_id,sharpe_ratio,strategy,timeframe,total_return_pct,trade_count,train_bars,turnover_ratio,turnover_stability,validation_bars,variant,verdict,win_rate_pct,window_mode,windows_failed,windows_passed,windows_total,worst_window_return
BTC,6603,30.187008007131098,45.91045956459902,0.0,0.0,-41.6002,40.0,1308,1,0.0,0.4,12.268040631425064,7.6235,-5.1023,2.8663279423869534,-5.1023,off,1.0,0.0,windows_total=1 < 3,BTC_4h_donchian_breakout_slow_off_h40_expanding,0.21393344928369473,donchian_breakout,4h,4.310296740798957,94,2190,20.0204,0.0,540,slow,failed_walkforward,0.0,expanding,1,0,1,-5.1023
BTC,6603,30.187008007131098,45.91045956459902,0.0,1.0,-38.9028,40.0,654,7,0.8889,0.2,14.497318442840843,7.4454,-1.0677,-1.5285597189930855,-1.4919,off,0.6667,0.3333,positive_window_rate=33.33%; median_net_return=-1.49%; median_holdout_excess_vs_bh=-1.53%; full_excess_vs_bh=-38.90%,BTC_4h_donchian_breakout_fast_off_h20_rolling,0.31565791544846195,donchian_breakout,4h,7.007612601736719,118,2190,26.2347,0.8648,540,fast,weak,0.0,rolling,2,16,18,-6.7758
BTC,6603,30.187008007131098,45.91045956459902,0.0,0.0,-38.9028,40.0,654,0,1.0,0.2,14.497318442840843,4.4198,-1.6309,-0.32536432374671453,-1.6309,off,1.0,0.0,windows_total=1 < 3,BTC_4h_donchian_breakout_fast_off_h20_expanding,0.31565791544846195,donchian_breakout,4h,7.007612601736719,118,2190,26.2347,0.0,540,fast,failed_walkforward,0.0,expanding,0,1,1,-1.6309
BTC,6603,30.187008007131098,45.91045956459902,0.0,1.0,-38.9028,40.0,981,6,0.8824,0.3,14.497318442840843,9.5457,-1.8247,-4.444195776561185,-1.8933,off,0.5294,0.2353,positive_window_rate=23.53%; median_net_return=-1.89%; median_holdout_excess_vs_bh=-4.44%; full_excess_vs_bh=-38.90%,BTC_4h_donchian_breakout_fast_off_h30_rolling,0.31565791544846195,donchian_breakout,4h,7.007612601736719,118,2190,26.2347,0.9167,540,fast,weak,0.0,rolling,2,15,17,-8.2123
BTC,6603,30.187008007131098,45.91045956459902,0.0,0.0,-38.9028,40.0,981,0,1.0,0.3,14.497318442840843,7.6653,-4.8339,-0.9753009058945277,-4.8339,off,1.0,0.0,windows_total=1 < 3,BTC_4h_donchian_breakout_fast_off_h30_expanding,0.31565791544846195,donchian_breakout,4h,7.007612601736719,118,2190,26.2347,0.0,540,fast,failed_walkforward,0.0,expanding,0,1,1,-4.8339
BTC,6603,30.187008007131098,45.91045956459902,0.1976,1.0,-38.9028,40.0,1308,4,0.8,0.4,14.497318442840843,10.0551,-2.7005,-7.50083840346524,-3.4296,off,0.5333,0.2,positive_window_rate=20.00%; median_net_return=-3.43%; median_holdout_excess_vs_bh=-7.50%; full_excess_vs_bh=-38.90%,BTC_4h_donchian_breakout_fast_off_h40_rolling,0.31565791544846195,donchian_breakout,4h,7.007612601736719,118,2190,26.2347,0.937,540,fast,weak,0.0,rolling,3,12,15,-8.2543
BTC,6603,30.187008007131098,45.91045956459902,0.0,0.0,-38.9028,40.0,1308,1,0.0,0.4,14.497318442840843,9.7606,-6.3004,1.6682287540513014,-6.3004,off,1.0,0.0,windows_total=1 < 3,BTC_4h_donchian_breakout_fast_off_h40_expanding,0.31565791544846195,donchian_breakout,4h,7.007612601736719,118,2190,26.2347,0.0,540,fast,failed_walkforward,0.0,expanding,1,0,1,-6.3004
BTC,6603,30.187008007131098,45.91045956459902,0.8401,1.0,-50.238,40.0,654,7,1.0,0.2,4.846769434708892,0.9791,-0.5664,-1.3088501487664301,-0.556,off,0.9444,0.0,positive_window_rate=0.00%; median_net_return=-0.56%; median_holdout_excess_vs_bh=-1.31%; full_excess_vs_bh=-50.24%,BTC_4h_atr_breakout_baseline_off_h20_rolling,-1.612158648913209,atr_breakout,4h,-4.327503504476067,72,2190,14.2028,0.5068,540,baseline,weak,0.0,rolling,0,18,18,-0.9665
BTC,6603,30.187008007131098,45.91045956459902,0.0,0.0,-50.238,40.0,654,1,1.0,0.2,4.846769434708892,0.6887,-0.6887,0.6168658296619356,-0.6887,off,1.0,0.0,windows_total=1 < 3,BTC_4h_atr_breakout_baseline_off_h20_expanding,-1.612158648913209,atr_breakout,4h,-4.327503504476067,72,2190,14.2028,0.0,540,baseline,failed_walkforward,0.0,expanding,0,1,1,-0.6887
BTC,6603,30.187008007131098,45.91045956459902,0.8864,1.0,-50.238,40.0,981,7,1.0,0.3,4.846769434708892,1.2326,-0.8895,-3.0300718332095924,-0.9312,off,0.9412,0.0,positive_window_rate=0.00%; median_net_return=-0.93%; median_holdout_excess_vs_bh=-3.03%; full_excess_vs_bh=-50.24%,BTC_4h_atr_breakout_baseline_off_h30_rolling,-1.612158648913209,atr_breakout,4h,-4.327503504476067,72,2190,14.2028,0.6436,540,baseline,weak,0.0,rolling,0,17,17,-1.2326
BTC,6603,30.187008007131098,45.91045956459902,0.0,0.0,-50.238,40.0,981,1,1.0,0.3,4.846769434708892,1.2326,-1.2326,2.6260373424076424,-1.2326,off,1.0,0.0,windows_total=1 < 3,BTC_4h_atr_breakout_baseline_off_h30_expanding,-1.612158648913209,atr_breakout,4h,-4.327503504476067,72,2190,14.2028,0.0,540,baseline,failed_walkforward,0.0,expanding,0,1,1,-1.2326
BTC,6603,30.187008007131098,45.91045956459902,0.9245,1.0,-50.238,40.0,1308,6,1.0,0.4,4.846769434708892,1.6221,-1.1669,-6.510625737982298,-1.1406,off,0.9333,0.0,positive_window_rate=0.00%; median_net_return=-1.14%; median_holdout_excess_vs_bh=-6.51%; full_excess_vs_bh=-50.24%,BTC_4h_atr_breakout_baseline_off_h40_rolling,-1.612158648913209,atr_breakout,4h,-4.327503504476067,72,2190,14.2028,0.7217,540,baseline,weak,0.0,rolling,0,15,15,-1.6221
BTC,6603,30.187008007131098,45.91045956459902,0.0,0.0,-50.238,40.0,1308,1,1.0,0.4,4.846769434708892,1.2326,-1.2326,6.736022223620535,-1.2326,off,1.0,0.0,windows_total=1 < 3,BTC_4h_atr_breakout_baseline_off_h40_expanding,-1.612158648913209,atr_breakout,4h,-4.327503504476067,72,2190,14.2028,0.0,540,baseline,failed_walkforward,0.0,expanding,0,1,1,-1.2326
BTC,6603,30.187008007131098,45.91045956459902,0.7675,0.5581,-49.4457,40.0,654,4,0.8333,0.2,4.087331559437893,1.2151,-0.4845,-1.2317342800711684,-0.4412,off,0.7222,0.0,positive_window_rate=0.00%; median_net_return=-0.44%; median_holdout_excess_vs_bh=-1.23%; full_excess_vs_bh=-49.45%,BTC_4h_atr_breakout_slow_off_h20_rolling,-1.4464036863105494,atr_breakout,4h,-3.5352349085171,66,2190,13.0873,0.3015,540,slow,weak,0.0,rolling,3,15,18,-1.0858
BTC,6603,30.187008007131098,45.91045956459902,0.0,0.0,-49.4457,40.0,654,1,1.0,0.2,4.087331559437893,0.6887,-0.6887,0.6168658296619356,-0.6887,off,1.0,0.0,windows_total=1 < 3,BTC_4h_atr_breakout_slow_off_h20_expanding,-1.4464036863105494,atr_breakout,4h,-3.5352349085171,66,2190,13.0873,0.0,540,slow,failed_walkforward,0.0,expanding,0,1,1,-0.6887
BTC,6603,30.187008007131098,45.91045956459902,0.7797,0.7526,-49.4457,40.0,981,6,0.9412,0.3,4.087331559437893,1.3047,-0.7635,-3.266730939605486,-0.9269,off,0.8824,0.0,positive_window_rate=0.00%; median_net_return=-0.93%; median_holdout_excess_vs_bh=-3.27%; full_excess_vs_bh=-49.45%,BTC_4h_atr_breakout_slow_off_h30_rolling,-1.4464036863105494,atr_breakout,4h,-3.5352349085171,66,2190,13.0873,0.4461,540,slow,weak,0.0,rolling,1,16,17,-1.2948
BTC,6603,30.187008007131098,45.91045956459902,0.0,0.0,-49.4457,40.0,981,1,1.0,0.3,4.087331559437893,0.6887,-0.6887,3.1699223410968105,-0.6887,off,1.0,0.0,windows_total=1 < 3,BTC_4h_atr_breakout_slow_off_h30_expanding,-1.4464036863105494,atr_breakout,4h,-3.5352349085171,66,2190,13.0873,0.0,540,slow,failed_walkforward,0.0,expanding,0,1,1,-0.6887
BTC,6603,30.187008007131098,45.91045956459902,0.8051,1.0,-49.4457,40.0,1308,6,1.0,0.4,4.087331559437893,1.5253,-1.0198,-6.685283159210814,-0.9871,off,0.9333,0.0,positive_window_rate=0.00%; median_net_return=-0.99%; median_holdout_excess_vs_bh=-6.69%; full_excess_vs_bh=-49.45%,BTC_4h_atr_breakout_slow_off_h40_rolling,-1.4464036863105494,atr_breakout,4h,-3.5352349085171,66,2190,13.0873,0.5704,540,slow,weak,0.0,rolling,0,15,15,-1.5253
BTC,6603,30.187008007131098,45.91045956459902,0.0,0.0,-49.4457,40.0,1308,1,1.0,0.4,4.087331559437893,0.6887,-0.6887,7.279907222309703,-0.6887,off,1.0,0.0,windows_total=1 < 3,BTC_4h_atr_breakout_slow_off_h40_expanding,-1.4464036863105494,atr_breakout,4h,-3.5352349085171,66,2190,13.0873,0.0,540,slow,failed_walkforward,0.0,expanding,0,1,1,-0.6887
BTC,6603,30.187008007131098,45.91045956459902,0.7737,1.0,-51.4517,40.0,654,7,1.0,0.2,6.053949861486177,1.4626,-0.6349,-1.3088501487664301,-0.556,off,0.9444,0.0,positive_window_rate=0.00%; median_net_return=-0.56%; median_holdout_excess_vs_bh=-1.31%; full_excess_vs_bh=-51.45%,BTC_4h_atr_breakout_fast_off_h20_rolling,-1.8419634246513592,atr_breakout,4h,-5.54127170198426,88,2190,17.2931,0.5236,540,fast,weak,0.0,rolling,0,18,18,-1.4034
BTC,6603,30.187008007131098,45.91045956459902,0.0,0.0,-51.4517,40.0,654,0,1.0,0.2,6.053949861486177,1.3743,-1.3743,-0.06873153861830583,-1.3743,off,1.0,0.0,windows_total=1 < 3,BTC_4h_atr_breakout_fast_off_h20_expanding,-1.8419634246513592,atr_breakout,4h,-5.54127170198426,88,2190,17.2931,0.0,540,fast,failed_walkforward,0.0,expanding,0,1,1,-1.3743
BTC,6603,30.187008007131098,45.91045956459902,0.8003,1.0,-51.4517,40.0,981,7,1.0,0.3,6.053949861486177,1.9144,-1.0589,-3.5148314382638093,-0.9531,off,0.9412,0.0,positive_window_rate=0.00%; median_net_return=-0.95%; median_holdout_excess_vs_bh=-3.51%; full_excess_vs_bh=-51.45%,BTC_4h_atr_breakout_fast_off_h30_rolling,-1.8419634246513592,atr_breakout,4h,-5.54127170198426,88,2190,17.2931,0.6736,540,fast,weak,0.0,rolling,0,17,17,-1.9144
BTC,6603,30.187008007131098,45.91045956459902,0.0,0.0,-51.4517,40.0,981,1,1.0,0.3,6.053949861486177,1.9144,-1.9144,1.9441946935393164,-1.9144,off,1.0,0.0,windows_total=1 < 3,BTC_4h_atr_breakout_fast_off_h30_expanding,-1.8419634246513592,atr_breakout,4h,-5.54127170198426,88,2190,17.2931,0.0,540,fast,failed_walkforward,0.0,expanding,0,1,1,-1.9144
BTC,6603,30.187008007131098,45.91045956459902,0.8303,1.0,-51.4517,40.0,1308,6,1.0,0.4,6.053949861486177,1.9144,-1.3906,-6.9932185543896255,-1.6221,off,0.9333,0.0,positive_window_rate=0.00%; median_net_return=-1.62%; median_holdout_excess_vs_bh=-6.99%; full_excess_vs_bh=-51.45%,BTC_4h_atr_breakout_fast_off_h40_rolling,-1.8419634246513592,atr_breakout,4h,-5.54127170198426,88,2190,17.2931,0.7695,540,fast,weak,0.0,rolling,0,15,15,-1.9144
BTC,6603,30.187008007131098,45.91045956459902,0.0,0.0,-51.4517,40.0,1308,1,1.0,0.4,6.053949861486177,1.9144,-1.9144,6.054179574752209,-1.9144,off,1.0,0.0,windows_total=1 < 3,BTC_4h_atr_breakout_fast_off_h40_expanding,-1.8419634246513592,atr_breakout,4h,-5.54127170198426,88,2190,17.2931,0.0,540,fast,failed_walkforward,0.0,expanding,0,1,1,-1.9144
BTC,6603,30.187008007131098,45.91045956459902,0.0,1.0,-37.8603,40.0,654,7,0.9444,0.2,8.201257887012611,6.3023,0.2851,-0.8448053129924519,-0.1554,off,0.6111,0.5,positive_window_rate=50.00%; median_net_return=-0.16%; median_holdout_excess_vs_bh=-0.84%; full_excess_vs_bh=-37.86%,BTC_4h_trend_following_baseline_off_h20_rolling,0.41730045395691273,trend_following,4h,8.050199948175532,116,2190,25.082,0.6873,540,baseline,unstable,0.0,rolling,1,17,18,-5.5691
BTC,6603,30.187008007131098,45.91045956459902,0.0,0.0,-37.8603,40.0,654,1,1.0,0.2,8.201257887012611,2.2014,0.4415,1.7470459120757937,0.4415,off,1.0,1.0,windows_total=1 < 3,BTC_4h_trend_following_baseline_off_h20_expanding,0.41730045395691273,trend_following,4h,8.050199948175532,116,2190,25.082,0.0,540,baseline,failed_walkforward,0.0,expanding,0,1,1,0.4415
BTC,6603,30.187008007131098,45.91045956459902,0.0,1.0,-37.8603,40.0,981,7,0.9412,0.3,8.201257887012611,7.4079,0.1264,-1.971649550056577,0.3287,off,0.5882,0.5294,positive_window_rate=52.94%; median_holdout_excess_vs_bh=-1.97%; full_excess_vs_bh=-37.86%,BTC_4h_trend_following_baseline_off_h30_rolling,0.41730045395691273,trend_following,4h,8.050199948175532,116,2190,25.082,0.7692,540,baseline,unstable,0.0,rolling,1,16,17,-6.797
BTC,6603,30.187008007131098,45.91045956459902,0.0,0.0,-37.8603,40.0,981,1,1.0,0.3,8.201257887012611,4.8536,-2.4307,1.4278848551693728,-2.4307,off,1.0,0.0,windows_total=1 < 3,BTC_4h_trend_following_baseline_off_h30_expanding,0.41730045395691273,trend_following,4h,8.050199948175532,116,2190,25.082,0.0,540,baseline,failed_walkforward,0.0,expanding,0,1,1,-2.4307
BTC,6603,30.187008007131098,45.91045956459902,0.0,1.0,-37.8603,40.0,1308,6,0.8667,0.4,8.201257887012611,7.952,-0.2294,-3.2155816879583656,1.2885,off,0.5333,0.6,consistency_score=0.00; median_holdout_excess_vs_bh=-3.22%; full_excess_vs_bh=-37.86%,BTC_4h_trend_following_baseline_off_h40_rolling,0.41730045395691273,trend_following,4h,8.050199948175532,116,2190,25.082,0.8196,540,baseline,weak,0.0,rolling,2,13,15,-6.1435
BTC,6603,30.187008007131098,45.91045956459902,0.0,0.0,-37.8603,40.0,1308,1,1.0,0.4,8.201257887012611,6.0003,-3.1081,4.860460698870599,-3.1081,off,1.0,0.0,windows_total=1 < 3,BTC_4h_trend_following_baseline_off_h40_expanding,0.41730045395691273,trend_following,4h,8.050199948175532,116,2190,25.082,0.0,540,baseline,failed_walkforward,0.0,expanding,0,1,1,-3.1081
BTC,6603,30.187008007131098,45.91045956459902,0.0,1.0,-15.0366,40.0,654,10,1.0,0.2,26.11386277448312,4.5393,1.6816,0.9703611287807007,0.0663,off,0.4444,0.5,positive_window_rate=50.00%; full_excess_vs_bh=-15.04%,BTC_4h_trend_following_slow_off_h20_rolling,0.5977730582219858,trend_following,4h,30.873861483386918,15,2190,2.97,0.6342,540,slow,unstable,0.0,rolling,0,18,18,-3.6922
BTC,6603,30.187008007131098,45.91045956459902,0.0,0.0,-15.0366,40.0,654,1,1.0,0.2,26.11386277448312,2.2117,0.9173,2.222806575712764,0.9173,off,1.0,1.0,windows_total=1 < 3,BTC_4h_trend_following_slow_off_h20_expanding,0.5977730582219858,trend_following,4h,30.873861483386918,15,2190,2.97,0.0,540,slow,failed_walkforward,0.0,expanding,0,1,1,0.9173
BTC,6603,30.187008007131098,45.91045956459902,0.0,1.0,-15.0366,40.0,981,9,1.0,0.3,26.11386277448312,6.0444,2.0379,0.2833582248668791,2.5838,off,0.4706,0.5882,positive_window_rate=58.82%; full_excess_vs_bh=-15.04%,BTC_4h_trend_following_slow_off_h30_rolling,0.5977730582219858,trend_following,4h,30.873861483386918,15,2190,2.97,0.6692,540,slow,unstable,0.0,rolling,0,17,17,-3.6516
BTC,6603,30.187008007131098,45.91045956459902,0.0,0.0,-15.0366,40.0,981,1,1.0,0.3,26.11386277448312,2.88,0.1163,3.9748929072893593,0.1163,off,1.0,1.0,windows_total=1 < 3,BTC_4h_trend_following_slow_off_h30_expanding,0.5977730582219858,trend_following,4h,30.873861483386918,15,2190,2.97,0.0,540,slow,failed_walkforward,0.0,expanding,0,1,1,0.1163
BTC,6603,30.187008007131098,45.91045956459902,0.0,1.0,-15.0366,40.0,1308,6,1.0,0.4,26.11386277448312,6.7532,1.623,-1.819520541443171,1.9844,off,0.4667,0.6,consistency_score=0.00; median_holdout_excess_vs_bh=-1.82%; full_excess_vs_bh=-15.04%,BTC_4h_trend_following_slow_off_h40_rolling,0.5977730582219858,trend_following,4h,30.873861483386918,15,2190,2.97,0.7238,540,slow,weak,0.0,rolling,0,15,15,-3.3944
BTC,6603,30.187008007131098,45.91045956459902,0.0,0.0,-15.0366,40.0,1308,1,1.0,0.4,26.11386277448312,2.88,-0.5915,7.37705404500349,-0.5915,off,1.0,0.0,windows_total=1 < 3,BTC_4h_trend_following_slow_off_h40_expanding,0.5977730582219858,trend_following,4h,30.873861483386918,15,2190,2.97,0.0,540,slow,failed_walkforward,0.0,expanding,0,1,1,-0.5915
BTC,6603,30.187008007131098,45.91045956459902,0.0,1.0,-43.2006,40.0,654,8,0.8889,0.2,11.814513170361412,7.8629,-0.4142,-1.7170421708101287,0.1849,off,0.2222,0.5,positive_window_rate=50.00%; median_holdout_excess_vs_bh=-1.72%; full_excess_vs_bh=-43.20%,BTC_4h_trend_following_fast_off_h20_rolling,0.16720919846221505,trend_following,4h,2.709884143492195,132,2190,27.6336,0.8382,540,fast,unstable,0.0,rolling,2,16,18,-6.5261
BTC,6603,30.187008007131098,45.91045956459902,0.0,0.0,-43.2006,40.0,654,1,1.0,0.2,11.814513170361412,2.4484,0.9863,2.291801038825236,0.9863,off,1.0,1.0,windows_total=1 < 3,BTC_4h_trend_following_fast_off_h20_expanding,0.16720919846221505,trend_following,4h,2.709884143492195,132,2190,27.6336,0.0,540,fast,failed_walkforward,0.0,expanding,0,1,1,0.9863
BTC,6603,30.187008007131098,45.91045956459902,0.0,1.0,-43.2006,40.0,981,7,0.9412,0.3,11.814513170361412,8.0186,-0.8064,-4.1460568496096135,-1.1388,off,0.1765,0.2941,positive_window_rate=29.41%; median_net_return=-1.14%; median_holdout_excess_vs_bh=-4.15%; full_excess_vs_bh=-43.20%,BTC_4h_trend_following_fast_off_h30_rolling,0.16720919846221505,trend_following,4h,2.709884143492195,132,2190,27.6336,0.8917,540,fast,weak,0.0,rolling,1,16,17,-6.6317
BTC,6603,30.187008007131098,45.91045956459902,0.0,0.0,-43.2006,40.0,981,1,1.0,0.3,11.814513170361412,3.2626,-0.9311,2.9275489064348,-0.9311,off,1.0,0.0,windows_total=1 < 3,BTC_4h_trend_following_fast_off_h30_expanding,0.16720919846221505,trend_following,4h,2.709884143492195,132,2190,27.6336,0.0,540,fast,failed_walkforward,0.0,expanding,0,1,1,-0.9311
BTC,6603,30.187008007131098,45.91045956459902,0.0,1.0,-43.2006,40.0,1308,6,1.0,0.4,11.814513170361412,8.0411,-1.2546,-3.256901248975862,-2.0259,off,0.2,0.2667,positive_window_rate=26.67%; median_net_return=-2.03%; median_holdout_excess_vs_bh=-3.26%; full_excess_vs_bh=-43.20%,BTC_4h_trend_following_fast_off_h40_rolling,0.16720919846221505,trend_following,4h,2.709884143492195,132,2190,27.6336,0.9159,540,fast,weak,0.0,rolling,0,15,15,-4.4952
BTC,6603,30.187008007131098,45.91045956459902,0.0,0.0,-43.2006,40.0,1308,1,1.0,0.4,11.814513170361412,6.3205,-3.5788,4.389793686949986,-3.5788,off,1.0,0.0,windows_total=1 < 3,BTC_4h_trend_following_fast_off_h40_expanding,0.16720919846221505,trend_following,4h,2.709884143492195,132,2190,27.6336,0.0,540,fast,failed_walkforward,0.0,expanding,0,1,1,-3.5788
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.8473,6.9344,40.0,109,15,0.8605,0.2,32.59933440276795,16.6806,2.4893,-1.1585732120209515,-0.5333,off,0.4884,0.4651,positive_window_rate=46.51%; median_net_return=-0.53%; drawdown_not_below_bh strat=32.60% bh=26.04%; median_holdout_excess_vs_bh=-1.16%,ETH_1d_ema_crossover_baseline_off_h20_rolling,0.06075208308084218,ema_crossover,1d,-1.9570894413543785,1,365,0.2501,0.4615,90,baseline,unstable,0.0,rolling,6,37,43,-13.9382
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.0,6.9344,40.0,109,0,1.0,0.2,32.59933440276795,4.8826,-4.8826,-3.224799862908549,-4.8826,off,1.0,0.0,windows_total=1 < 3,ETH_1d_ema_crossover_baseline_off_h20_expanding,0.06075208308084218,ema_crossover,1d,-1.9570894413543785,1,365,0.2501,0.0,90,baseline,failed_walkforward,0.0,expanding,0,1,1,-4.8826
ETH,1831,26.04275499029251,-8.891502691690198,0.0,1.0,6.9344,40.0,164,12,0.7805,0.3,32.59933440276795,19.3,4.0785,-1.535777289867962,1.7927,off,0.5122,0.561,positive_window_rate=56.10%; drawdown_not_below_bh strat=32.60% bh=26.04%; median_holdout_excess_vs_bh=-1.54%,ETH_1d_ema_crossover_baseline_off_h30_rolling,0.06075208308084218,ema_crossover,1d,-1.9570894413543785,1,365,0.2501,0.428,90,baseline,unstable,0.0,rolling,9,32,41,-10.2021
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.0,6.9344,40.0,164,0,0.0,0.3,32.59933440276795,10.1315,-8.7945,-0.7251734351755204,-8.7945,off,1.0,0.0,windows_total=1 < 3,ETH_1d_ema_crossover_baseline_off_h30_expanding,0.06075208308084218,ema_crossover,1d,-1.9570894413543785,1,365,0.2501,0.0,90,baseline,failed_walkforward,0.0,expanding,1,0,1,-8.7945
ETH,1831,26.04275499029251,-8.891502691690198,0.0,1.0,6.9344,40.0,218,11,0.6923,0.4,32.59933440276795,22.8286,5.3348,-2.2950522736624848,3.5104,off,0.4359,0.5897,positive_window_rate=58.97%; drawdown_not_below_bh strat=32.60% bh=26.04%; median_holdout_excess_vs_bh=-2.30%,ETH_1d_ema_crossover_baseline_off_h40_rolling,0.06075208308084218,ema_crossover,1d,-1.9570894413543785,1,365,0.2501,0.3742,90,baseline,unstable,0.0,rolling,12,27,39,-12.6511
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.0,6.9344,40.0,218,1,0.0,0.4,32.59933440276795,7.9764,-6.542,5.211020091674118,-6.542,off,1.0,0.0,windows_total=1 < 3,ETH_1d_ema_crossover_baseline_off_h40_expanding,0.06075208308084218,ema_crossover,1d,-1.9570894413543785,1,365,0.2501,0.0,90,baseline,failed_walkforward,0.0,expanding,1,0,1,-6.542
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.8473,6.1237,40.0,109,16,0.8605,0.2,31.917345888708525,17.6059,2.7116,0.0,-0.3942,off,0.5116,0.4651,positive_window_rate=46.51%; median_net_return=-0.39%; drawdown_not_below_bh strat=31.92% bh=26.04%; median_holdout_excess_vs_bh=0.00%,ETH_1d_ema_crossover_slow_off_h20_rolling,0.05084651511003935,ema_crossover,1d,-2.76780070082084,1,365,0.2501,0.4266,90,slow,unstable,0.0,rolling,6,37,43,-15.0355
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.0,6.1237,40.0,109,0,0.0,0.2,31.917345888708525,5.1451,-5.1451,-3.4873275363829865,-5.1451,off,1.0,0.0,windows_total=1 < 3,ETH_1d_ema_crossover_slow_off_h20_expanding,0.05084651511003935,ema_crossover,1d,-2.76780070082084,1,365,0.2501,0.0,90,slow,failed_walkforward,0.0,expanding,1,0,1,-5.1451
ETH,1831,26.04275499029251,-8.891502691690198,0.0,1.0,6.1237,40.0,164,15,0.7805,0.3,31.917345888708525,19.3,4.2091,-0.4822382251381332,2.4967,off,0.5122,0.5854,positive_window_rate=58.54%; drawdown_not_below_bh strat=31.92% bh=26.04%; median_holdout_excess_vs_bh=-0.48%,ETH_1d_ema_crossover_slow_off_h30_rolling,0.05084651511003935,ema_crossover,1d,-2.76780070082084,1,365,0.2501,0.3797,90,slow,unstable,0.0,rolling,9,32,41,-15.0355
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.0,6.1237,40.0,164,1,0.0,0.3,31.917345888708525,7.5815,-6.7547,1.314620110016313,-6.7547,off,1.0,0.0,windows_total=1 < 3,ETH_1d_ema_crossover_slow_off_h30_expanding,0.05084651511003935,ema_crossover,1d,-2.76780070082084,1,365,0.2501,0.0,90,slow,failed_walkforward,0.0,expanding,1,0,1,-6.7547
ETH,1831,26.04275499029251,-8.891502691690198,0.0,1.0,6.1237,40.0,218,13,0.7436,0.4,31.917345888708525,22.8286,5.5644,-0.677316217915427,4.4262,off,0.4615,0.5897,positive_window_rate=58.97%; drawdown_not_below_bh strat=31.92% bh=26.04%; median_holdout_excess_vs_bh=-0.68%,ETH_1d_ema_crossover_slow_off_h40_rolling,0.05084651511003935,ema_crossover,1d,-2.76780070082084,1,365,0.2501,0.3112,90,slow,unstable,0.0,rolling,10,29,39,-15.0355
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.0,6.1237,40.0,218,1,0.0,0.4,31.917345888708525,7.5815,-6.7547,4.9983430327630005,-6.7547,off,1.0,0.0,windows_total=1 < 3,ETH_1d_ema_crossover_slow_off_h40_expanding,0.05084651511003935,ema_crossover,1d,-2.76780070082084,1,365,0.2501,0.0,90,slow,failed_walkforward,0.0,expanding,1,0,1,-6.7547
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.8473,5.3292,40.0,109,14,0.8372,0.2,33.206646737420016,14.2609,2.632,-0.9608855201043411,-0.4467,off,0.4884,0.4186,positive_window_rate=41.86%; median_net_return=-0.45%; drawdown_not_below_bh strat=33.21% bh=26.04%; median_holdout_excess_vs_bh=-0.96%,ETH_1d_ema_crossover_fast_off_h20_rolling,0.048829421733335,ema_crossover,1d,-3.562319861383219,3,365,0.7226,0.4137,90,fast,unstable,0.0,rolling,7,36,43,-14.2609
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.0,5.3292,40.0,109,0,1.0,0.2,33.206646737420016,4.9189,-1.8426,-0.1847560272565718,-1.8426,off,1.0,0.0,windows_total=1 < 3,ETH_1d_ema_crossover_fast_off_h20_expanding,0.048829421733335,ema_crossover,1d,-3.562319861383219,3,365,0.7226,0.0,90,fast,failed_walkforward,0.0,expanding,0,1,1,-1.8426
ETH,1831,26.04275499029251,-8.891502691690198,0.0,1.0,5.3292,40.0,164,14,0.7561,0.3,33.206646737420016,19.3,4.3056,-1.3023484471817817,1.6805,off,0.5122,0.561,positive_window_rate=56.10%; drawdown_not_below_bh strat=33.21% bh=26.04%; median_holdout_excess_vs_bh=-1.30%,ETH_1d_ema_crossover_fast_off_h30_rolling,0.048829421733335,ema_crossover,1d,-3.562319861383219,3,365,0.7226,0.3539,90,fast,unstable,0.0,rolling,10,31,41,-11.0683
ETH,1831,26.04275499029251,-8.891502691690198,0.0,0.0,5.3292,40.0,164,1,0.0,0.3,33.206646737420016,7.5037,-5.8675,2.201782783176327,-5.8675,off,1.0,0.0,windows_total=1 < 3,ETH_1d_ema_crossover_fast_off_h30_expanding,0.048829421733335,ema_crossover,1d,-3.562319861383219,3,365,0.7226,0.0,90,fast,failed_walkforward,0.0,expanding,1,0,1,-5.8675
