bar_index,breakout_pressure,close,drawdown_from_high,long_ma,moving_average_slope,position_scale,range_score,realized_vol,reason,regime,run_id,selected_strategy,trend_strength,volatility_percentile,volume_zscore
602,,,,,,1.0,,,slope=0.0025 trend=0.1166,trend_up,SOL_1d_regime_router,trend_following,,,
608,,,,,,0.25,,,reduce_exposure_high_vol,high_vol,SOL_1d_regime_router,cash,,,
628,,,,,,1.0,,,slope=0.0124 trend=0.2951,trend_up,SOL_1d_regime_router,trend_following,,,
650,,,,,,1.0,,,range_score=0.2749,range,SOL_1d_regime_router,grid,,,
651,,,,,,1.0,,,slope=0.0091 trend=0.0287,trend_up,SOL_1d_regime_router,trend_following,,,
652,,,,,,1.0,,,range_score=0.2712,range,SOL_1d_regime_router,grid,,,
653,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
672,,,,,,1.0,,,range_score=0.2370,range,SOL_1d_regime_router,grid,,,
674,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
676,,,,,,1.0,,,range_score=0.2347,range,SOL_1d_regime_router,grid,,,
677,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
694,,,,,,1.0,,,range_score=0.1077,range,SOL_1d_regime_router,grid,,,
695,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
697,,,,,,1.0,,,slope=0.0003 trend=0.1373,trend_up,SOL_1d_regime_router,trend_following,,,
704,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
705,,,,,,1.0,,,range_score=0.2494,range,SOL_1d_regime_router,grid,,,
706,,,,,,1.0,,,slope=0.0003 trend=0.0252,trend_up,SOL_1d_regime_router,trend_following,,,
707,,,,,,1.0,,,range_score=0.2469,range,SOL_1d_regime_router,grid,,,
709,,,,,,1.0,,,slope=0.0012 trend=0.0294,trend_up,SOL_1d_regime_router,trend_following,,,
710,,,,,,1.0,,,range_score=0.2491,range,SOL_1d_regime_router,grid,,,
711,,,,,,1.0,,,slope=0.0037 trend=0.0423,trend_up,SOL_1d_regime_router,trend_following,,,
715,,,,,,1.0,,,range_score=0.1862,range,SOL_1d_regime_router,grid,,,
716,,,,,,1.0,,,slope=0.0017 trend=0.0215,trend_up,SOL_1d_regime_router,trend_following,,,
717,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
718,,,,,,1.0,,,range_score=0.1881,range,SOL_1d_regime_router,grid,,,
719,,,,,,1.0,,,slope=0.0029 trend=0.0398,trend_up,SOL_1d_regime_router,trend_following,,,
720,,,,,,1.0,,,range_score=0.1629,range,SOL_1d_regime_router,grid,,,
722,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
747,,,,,,1.0,,,range_score=0.0960,range,SOL_1d_regime_router,grid,,,
749,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
776,,,,,,1.0,,,range_score=0.2342,range,SOL_1d_regime_router,grid,,,
777,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
782,,,,,,1.0,,,slope=0.0013 trend=0.1458,trend_up,SOL_1d_regime_router,trend_following,,,
822,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
866,,,,,,1.0,,,range_score=0.1267,range,SOL_1d_regime_router,grid,,,
867,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
873,,,,,,1.0,,,slope=0.0017 trend=0.1320,trend_up,SOL_1d_regime_router,trend_following,,,
879,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
880,,,,,,1.0,,,slope=0.0008 trend=0.0639,trend_up,SOL_1d_regime_router,trend_following,,,
908,,,,,,0.25,,,reduce_exposure_high_vol,high_vol,SOL_1d_regime_router,cash,,,
932,,,,,,1.0,,,slope=0.0175 trend=0.2502,trend_up,SOL_1d_regime_router,trend_following,,,
954,,,,,,0.25,,,reduce_exposure_high_vol,high_vol,SOL_1d_regime_router,cash,,,
957,,,,,,1.0,,,slope=0.0174 trend=0.3295,trend_up,SOL_1d_regime_router,trend_following,,,
958,,,,,,0.25,,,reduce_exposure_high_vol,high_vol,SOL_1d_regime_router,cash,,,
959,,,,,,1.0,,,slope=0.0126 trend=0.2823,trend_up,SOL_1d_regime_router,trend_following,,,
961,,,,,,0.25,,,reduce_exposure_high_vol,high_vol,SOL_1d_regime_router,cash,,,
969,,,,,,1.0,,,slope=0.0125 trend=0.2003,trend_up,SOL_1d_regime_router,trend_following,,,
980,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
985,,,,,,1.0,,,range_score=0.1979,range,SOL_1d_regime_router,grid,,,
986,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
987,,,,,,1.0,,,slope=0.0051 trend=0.0316,trend_up,SOL_1d_regime_router,trend_following,,,
993,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
994,,,,,,1.0,,,range_score=0.1912,range,SOL_1d_regime_router,grid,,,
995,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
996,,,,,,1.0,,,range_score=0.1841,range,SOL_1d_regime_router,grid,,,
997,,,,,,1.0,,,slope=0.0058 trend=0.0294,trend_up,SOL_1d_regime_router,trend_following,,,
1001,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1004,,,,,,1.0,,,slope=0.0009 trend=0.1540,trend_up,SOL_1d_regime_router,trend_following,,,
1010,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1012,,,,,,1.0,,,slope=0.0007 trend=0.0201,trend_up,SOL_1d_regime_router,trend_following,,,
1013,,,,,,1.0,,,range_score=0.2150,range,SOL_1d_regime_router,grid,,,
1014,,,,,,1.0,,,slope=0.0008 trend=0.0414,trend_up,SOL_1d_regime_router,trend_following,,,
1040,,,,,,0.25,,,reduce_exposure_high_vol,high_vol,SOL_1d_regime_router,cash,,,
1045,,,,,,1.0,,,slope=0.0141 trend=0.2838,trend_up,SOL_1d_regime_router,trend_following,,,
1062,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1095,,,,,,1.0,,,range_score=0.2003,range,SOL_1d_regime_router,grid,,,
1096,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1112,,,,,,1.0,,,slope=0.0017 trend=0.0792,trend_up,SOL_1d_regime_router,trend_following,,,
1119,,,,,,1.0,,,range_score=0.1829,range,SOL_1d_regime_router,grid,,,
1120,,,,,,1.0,,,slope=0.0014 trend=0.0325,trend_up,SOL_1d_regime_router,trend_following,,,
1121,,,,,,1.0,,,range_score=0.1202,range,SOL_1d_regime_router,grid,,,
1122,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1123,,,,,,1.0,,,range_score=0.1561,range,SOL_1d_regime_router,grid,,,
1124,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1143,,,,,,1.0,,,range_score=0.1645,range,SOL_1d_regime_router,grid,,,
1144,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1155,,,,,,1.0,,,range_score=0.1772,range,SOL_1d_regime_router,grid,,,
1156,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1160,,,,,,1.0,,,slope=0.0003 trend=0.1240,trend_up,SOL_1d_regime_router,trend_following,,,
1166,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1167,,,,,,1.0,,,slope=0.0017 trend=0.1833,trend_up,SOL_1d_regime_router,trend_following,,,
1174,,,,,,1.0,,,range_score=0.2438,range,SOL_1d_regime_router,grid,,,
1175,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1180,,,,,,1.0,,,slope=0.0036 trend=0.0668,trend_up,SOL_1d_regime_router,trend_following,,,
1182,,,,,,1.0,,,range_score=0.3579,range,SOL_1d_regime_router,grid,,,
1183,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1195,,,,,,1.0,,,range_score=0.2176,range,SOL_1d_regime_router,grid,,,
1196,,,,,,1.0,,,slope=0.0034 trend=0.0371,trend_up,SOL_1d_regime_router,trend_following,,,
1198,,,,,,1.0,,,range_score=0.1533,range,SOL_1d_regime_router,grid,,,
1199,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1222,,,,,,1.0,,,range_score=0.1249,range,SOL_1d_regime_router,grid,,,
1223,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1225,,,,,,1.0,,,slope=0.0003 trend=0.0256,trend_up,SOL_1d_regime_router,trend_following,,,
1230,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1231,,,,,,1.0,,,slope=0.0001 trend=0.0960,trend_up,SOL_1d_regime_router,trend_following,,,
1234,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1235,,,,,,1.0,,,range_score=0.1933,range,SOL_1d_regime_router,grid,,,
1236,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1237,,,,,,1.0,,,range_score=0.1891,range,SOL_1d_regime_router,grid,,,
1239,,,,,,1.0,,,slope=0.0006 trend=0.0313,trend_up,SOL_1d_regime_router,trend_following,,,
1240,,,,,,1.0,,,range_score=0.1675,range,SOL_1d_regime_router,grid,,,
1242,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1244,,,,,,1.0,,,slope=0.0003 trend=0.0255,trend_up,SOL_1d_regime_router,trend_following,,,
1245,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1249,,,,,,1.0,,,slope=0.0011 trend=0.0829,trend_up,SOL_1d_regime_router,trend_following,,,
1304,,,,,,1.0,,,range_score=0.2027,range,SOL_1d_regime_router,grid,,,
1305,,,,,,1.0,,,slope=0.0057 trend=0.0678,trend_up,SOL_1d_regime_router,trend_following,,,
1310,,,,,,1.0,,,range_score=0.1375,range,SOL_1d_regime_router,grid,,,
1311,,,,,,1.0,,,slope=0.0041 trend=0.0239,trend_up,SOL_1d_regime_router,trend_following,,,
1312,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1328,,,,,,1.0,,,range_score=0.2007,range,SOL_1d_regime_router,grid,,,
1329,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1331,,,,,,1.0,,,range_score=0.1728,range,SOL_1d_regime_router,grid,,,
1332,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1341,,,,,,1.0,,,range_score=0.1674,range,SOL_1d_regime_router,grid,,,
1342,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1343,,,,,,1.0,,,slope=0.0018 trend=0.2006,trend_up,SOL_1d_regime_router,trend_following,,,
1345,,,,,,0.25,,,reduce_exposure_high_vol,high_vol,SOL_1d_regime_router,cash,,,
1347,,,,,,1.0,,,slope=0.0022 trend=0.1810,trend_up,SOL_1d_regime_router,trend_following,,,
1351,,,,,,0.25,,,reduce_exposure_high_vol,high_vol,SOL_1d_regime_router,cash,,,
1352,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1353,,,,,,1.0,,,slope=0.0010 trend=0.0654,trend_up,SOL_1d_regime_router,trend_following,,,
1357,,,,,,0.25,,,reduce_exposure_high_vol,high_vol,SOL_1d_regime_router,cash,,,
1358,,,,,,0.0,,,panic_cash,panic,SOL_1d_regime_router,cash,,,
1359,,,,,,0.25,,,reduce_exposure_high_vol,high_vol,SOL_1d_regime_router,cash,,,
1360,,,,,,0.0,,,panic_cash,panic,SOL_1d_regime_router,cash,,,
1363,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1386,,,,,,0.0,,,panic_cash,panic,SOL_1d_regime_router,cash,,,
1407,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1427,,,,,,0.0,,,panic_cash,panic,SOL_1d_regime_router,cash,,,
1428,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1429,,,,,,1.0,,,range_score=0.2552,range,SOL_1d_regime_router,grid,,,
1430,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1431,,,,,,1.0,,,range_score=0.2044,range,SOL_1d_regime_router,grid,,,
1432,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1437,,,,,,1.0,,,slope=0.0010 trend=0.1328,trend_up,SOL_1d_regime_router,trend_following,,,
1475,,,,,,1.0,,,range_score=0.1764,range,SOL_1d_regime_router,grid,,,
1479,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1485,,,,,,1.0,,,range_score=0.2196,range,SOL_1d_regime_router,grid,,,
1486,,,,,,1.0,,,slope=0.0036 trend=0.0270,trend_up,SOL_1d_regime_router,trend_following,,,
1487,,,,,,1.0,,,range_score=0.2014,range,SOL_1d_regime_router,grid,,,
1488,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1523,,,,,,1.0,,,slope=0.0005 trend=0.1316,trend_up,SOL_1d_regime_router,trend_following,,,
1538,,,,,,1.0,,,range_score=0.2738,range,SOL_1d_regime_router,grid,,,
1539,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1540,,,,,,1.0,,,range_score=0.2915,range,SOL_1d_regime_router,grid,,,
1541,,,,,,1.0,,,slope=0.0021 trend=0.0456,trend_up,SOL_1d_regime_router,trend_following,,,
1542,,,,,,1.0,,,range_score=0.2878,range,SOL_1d_regime_router,grid,,,
1543,,,,,,1.0,,,slope=0.0025 trend=0.0333,trend_up,SOL_1d_regime_router,trend_following,,,
1556,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1557,,,,,,1.0,,,slope=0.0047 trend=0.0750,trend_up,SOL_1d_regime_router,trend_following,,,
1593,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1594,,,,,,1.0,,,range_score=0.2669,range,SOL_1d_regime_router,grid,,,
1595,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1596,,,,,,1.0,,,range_score=0.2597,range,SOL_1d_regime_router,grid,,,
1597,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1598,,,,,,1.0,,,range_score=0.2624,range,SOL_1d_regime_router,grid,,,
1599,,,,,,1.0,,,slope=0.0029 trend=0.0520,trend_up,SOL_1d_regime_router,trend_following,,,
1607,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1610,,,,,,0.0,,,panic_cash,panic,SOL_1d_regime_router,cash,,,
1613,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1692,,,,,,1.0,,,range_score=0.0959,range,SOL_1d_regime_router,grid,,,
1693,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1695,,,,,,1.0,,,slope=0.0001 trend=0.0482,trend_up,SOL_1d_regime_router,trend_following,,,
1697,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1698,,,,,,1.0,,,slope=0.0002 trend=0.0504,trend_up,SOL_1d_regime_router,trend_following,,,
1705,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1706,,,,,,1.0,,,slope=0.0006 trend=0.0864,trend_up,SOL_1d_regime_router,trend_following,,,
1709,,,,,,1.0,,,range_score=0.1652,range,SOL_1d_regime_router,grid,,,
1710,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1727,,,,,,0.0,,,panic_cash,panic,SOL_1d_regime_router,cash,,,
1741,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1767,,,,,,1.0,,,range_score=0.1622,range,SOL_1d_regime_router,grid,,,
1769,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1770,,,,,,1.0,,,range_score=0.1669,range,SOL_1d_regime_router,grid,,,
1772,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1775,,,,,,1.0,,,range_score=0.1688,range,SOL_1d_regime_router,grid,,,
1776,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1787,,,,,,1.0,,,range_score=0.1491,range,SOL_1d_regime_router,grid,,,
1788,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1790,,,,,,1.0,,,range_score=0.1504,range,SOL_1d_regime_router,grid,,,
1792,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1793,,,,,,1.0,,,range_score=0.1475,range,SOL_1d_regime_router,grid,,,
1794,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1795,,,,,,1.0,,,range_score=0.0892,range,SOL_1d_regime_router,grid,,,
1796,,,,,,1.0,,,slope=0.0002 trend=0.0370,trend_up,SOL_1d_regime_router,trend_following,,,
1798,,,,,,1.0,,,range_score=0.1173,range,SOL_1d_regime_router,grid,,,
1799,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1800,,,,,,1.0,,,range_score=0.1186,range,SOL_1d_regime_router,grid,,,
1808,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1815,,,,,,1.0,,,range_score=0.0696,range,SOL_1d_regime_router,grid,,,
1816,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1818,,,,,,1.0,,,slope=0.0007 trend=0.0750,trend_up,SOL_1d_regime_router,trend_following,,,
1826,,,,,,1.0,,,range_score=0.1656,range,SOL_1d_regime_router,grid,,,
1829,,,,,,0.0,,,unknown_hold,unknown,SOL_1d_regime_router,cash,,,
1830,,,,,,1.0,,,range_score=0.1602,range,SOL_1d_regime_router,grid,,,
55,-0.157132,31.693,0.433821,34.2689,-0.004203,,0.318146,0.078564,no_clear_regime,unknown,SOL_1d_regime_router,cash,0.081276,0.4571,-0.8871
91,0.162541,53.531,0.0,33.4418,0.01446,,0.479274,0.065057,slope=0.0145 trend=0.3753,trend_up,SOL_1d_regime_router,trend_following,0.375282,0.4507,2.7656
127,-0.438729,132.77,0.304942,100.1177,0.020094,,0.604881,0.084047,vol_pct=0.91,high_vol,SOL_1d_regime_router,cash,0.245931,0.9065,0.2027
163,-0.049287,199.85,0.046972,161.4768,0.004433,,0.324894,0.046573,slope=0.0044 trend=0.1920,trend_up,SOL_1d_regime_router,trend_following,0.19201,0.014,-0.2257
199,-0.05126,229.81,0.11078,207.6188,0.007521,,0.213959,0.057974,slope=0.0075 trend=0.0966,trend_up,SOL_1d_regime_router,trend_following,0.096563,0.3911,1.0789
235,-0.316451,150.26,0.394747,189.0268,-0.007214,,0.316451,0.039015,no_clear_regime,unknown,SOL_1d_regime_router,cash,0.257998,0.014,0.8036
271,-0.217756,96.53,0.512006,134.044,-0.013759,,0.29048,0.05605,no_clear_regime,unknown,SOL_1d_regime_router,cash,0.388625,0.4343,-0.5476
307,-0.090673,92.31,0.317486,94.3248,0.000206,,0.237786,0.05308,no_clear_regime,unknown,SOL_1d_regime_router,cash,0.021826,0.338,-0.7771
343,-0.331654,99.23,0.275164,101.4844,0.001896,,0.278545,0.044377,no_clear_regime,unknown,SOL_1d_regime_router,cash,0.022719,0.1053,-1.3843
379,-0.416773,47.22,0.655077,75.9338,-0.016539,,0.373994,0.088566,dd=65.51% vol_pct=0.93,panic,SOL_1d_regime_router,cash,0.608086,0.9304,-0.0375
415,-0.192655,35.4,0.551103,39.696,-0.00918,,0.341808,0.063067,no_clear_regime,unknown,SOL_1d_regime_router,cash,0.121356,0.6278,0.0083
451,-0.032258,42.47,0.053488,38.7088,0.003136,,0.178714,0.04875,slope=0.0031 trend=0.0886,trend_up,SOL_1d_regime_router,trend_following,0.088561,0.2111,0.1849
487,-0.132144,33.07,0.290343,37.1658,-0.003838,,0.211672,0.042105,no_clear_regime,unknown,SOL_1d_regime_router,cash,0.123852,0.1306,0.5324
523,-0.213167,28.1,0.249466,32.2908,-0.002169,,0.21637,0.023046,no_clear_regime,unknown,SOL_1d_regime_router,cash,0.149139,0.0099,1.6695
559,-1.302047,14.17,0.615989,24.7572,-0.014968,,1.255469,0.128439,dd=61.60% vol_pct=0.98,panic,SOL_1d_regime_router,cash,0.747156,0.9759,-0.7717
595,-0.413413,9.99,0.729268,12.8242,-0.007107,,0.448448,0.041733,no_clear_regime,unknown,SOL_1d_regime_router,cash,0.283704,0.1896,-0.4536
631,-0.150485,22.66,0.130802,18.0712,0.011508,,0.23301,0.062231,slope=0.0115 trend=0.2025,trend_up,SOL_1d_regime_router,trend_following,0.202507,0.6661,-1.1131
667,-0.158198,20.86,0.205636,22.4666,-0.00308,,0.315436,0.042669,no_clear_regime,unknown,SOL_1d_regime_router,cash,0.077018,0.1963,1.8114
703,-0.11827,22.66,0.137091,21.2554,0.000725,,0.233892,0.037137,slope=0.0007 trend=0.0620,trend_up,SOL_1d_regime_router,trend_following,0.061986,0.1157,1.1204
739,-0.185455,19.25,0.240331,21.6694,-0.001585,,0.13974,0.022966,no_clear_regime,unknown,SOL_1d_regime_router,cash,0.125683,0.007,-0.8698
775,0.046129,18.86,0.173532,18.5474,-0.001411,,0.232238,0.039916,no_clear_regime,unknown,SOL_1d_regime_router,cash,0.016575,0.2132,3.2773
811,-0.210596,22.65,0.175164,21.5154,0.00687,,0.183223,0.030773,slope=0.0069 trend=0.0501,trend_up,SOL_1d_regime_router,trend_following,0.050093,0.0657,-1.1791
847,-0.194627,18.24,0.335761,22.2168,-0.005622,,0.194627,0.032507,no_clear_regime,unknown,SOL_1d_regime_router,cash,0.218026,0.1185,2.2026
883,0.00334,23.95,0.0,20.5718,0.003082,,0.200835,0.039149,slope=0.0031 trend=0.1411,trend_up,SOL_1d_regime_router,trend_following,0.141052,0.2642,2.1028
919,-0.266796,51.65,0.210607,36.7254,0.015642,,0.503001,0.083227,vol_pct=0.92,high_vol,SOL_1d_regime_router,cash,0.288956,0.9177,0.2177
955,-0.130951,106.91,0.115789,68.7986,0.018952,,0.48929,0.063631,vol_pct=0.77,high_vol,SOL_1d_regime_router,cash,0.356481,0.7658,-0.0732
991,-0.043861,97.81,0.191051,95.2168,0.005744,,0.186688,0.039389,slope=0.0057 trend=0.0265,trend_up,SOL_1d_regime_router,trend_following,0.026513,0.241,0.6418
1027,0.006699,144.79,0.0,107.3276,0.009479,,0.310035,0.041796,slope=0.0095 trend=0.2587,trend_up,SOL_1d_regime_router,trend_following,0.258736,0.3108,0.3
1063,-0.46205,138.47,0.316029,162.2718,0.004776,,0.46205,0.040899,no_clear_regime,unknown,SOL_1d_regime_router,cash,0.171891,0.2963,3.964
1099,-0.014535,169.93,0.160632,155.1086,-0.00312,,0.268522,0.046256,no_clear_regime,unknown,SOL_1d_regime_router,cash,0.087221,0.405,-0.9113
1135,-0.311418,132.33,0.291216,156.5758,-0.001709,,0.338925,0.030941,no_clear_regime,unknown,SOL_1d_regime_router,cash,0.183222,0.1085,1.9479
1171,-0.032038,179.16,0.031044,151.2926,0.002666,,0.274447,0.036686,slope=0.0027 trend=0.1555,trend_up,SOL_1d_regime_router,trend_following,0.155545,0.2033,-0.2292
1207,-0.20226,133.64,0.277231,153.9578,-0.003493,,0.247905,0.035499,no_clear_regime,unknown,SOL_1d_regime_router,cash,0.152034,0.1837,0.9642
1243,-0.139754,139.03,0.134686,141.77,-0.00053,,0.15565,0.029837,no_clear_regime,unknown,SOL_1d_regime_router,cash,0.019708,0.0883,-0.6059
1279,-0.016846,218.45,0.016567,167.3808,0.007573,,0.293797,0.040308,slope=0.0076 trend=0.2338,trend_up,SOL_1d_regime_router,trend_following,0.23378,0.3233,0.0565
1315,-0.312428,181.45,0.293694,219.556,0.0014,,0.312428,0.039102,no_clear_regime,unknown,SOL_1d_regime_router,cash,0.210008,0.2942,0.0619
1351,-0.089272,240.5,0.081956,212.0488,0.000223,,0.328898,0.05883,vol_pct=0.78,high_vol,SOL_1d_regime_router,cash,0.1183,0.7776,-0.6135
1387,-0.402575,142.16,0.457342,199.9176,-0.004616,,0.450689,0.08537,dd=45.73% vol_pct=0.95,panic,SOL_1d_regime_router,cash,0.406286,0.9459,1.6354
1423,-0.362808,105.4,0.474236,136.283,-0.010474,,0.362808,0.042749,no_clear_regime,unknown,SOL_1d_regime_router,cash,0.293008,0.4041,0.7345
1459,-0.040251,176.64,0.038694,139.6266,0.004749,,0.225317,0.033981,slope=0.0047 trend=0.2095,trend_up,SOL_1d_regime_router,trend_following,0.209541,0.1751,0.2515
1495,-0.12296,147.04,0.199782,160.8344,-6.2e-05,,0.141662,0.029571,no_clear_regime,unknown,SOL_1d_regime_router,cash,0.093814,0.0875,-0.5653
1531,-0.101414,186.76,0.092076,157.7236,0.005415,,0.304241,0.034206,slope=0.0054 trend=0.1555,trend_up,SOL_1d_regime_router,trend_following,0.155474,0.1985,0.2735
1567,-0.057869,202.7,0.054703,183.0944,0.004363,,0.195313,0.052934,slope=0.0044 trend=0.0967,trend_up,SOL_1d_regime_router,trend_following,0.096722,0.6755,-0.6488
1603,-0.082867,228.56,0.076525,213.5826,0.003662,,0.239587,0.038901,slope=0.0037 trend=0.0655,trend_up,SOL_1d_regime_router,trend_following,0.065529,0.3291,-0.3851
1639,-0.195565,167.31,0.324,195.8964,-0.00698,,0.268962,0.041703,no_clear_regime,unknown,SOL_1d_regime_router,cash,0.170859,0.4132,-0.1162
1675,-0.12017,129.15,0.354347,146.6484,-0.009396,,0.13945,0.032447,no_clear_regime,unknown,SOL_1d_regime_router,cash,0.135489,0.1571,-0.3483
1711,-0.132392,129.54,0.116913,132.3338,-0.001379,,0.161263,0.028115,no_clear_regime,unknown,SOL_1d_regime_router,cash,0.021567,0.0757,0.4381
1747,-0.025026,85.91,0.414343,107.9914,-0.009262,,0.118263,0.040755,no_clear_regime,unknown,SOL_1d_regime_router,cash,0.257029,0.4042,-0.0502
1783,-0.196517,80.4,0.17867,85.7948,0.000466,,0.214677,0.030227,no_clear_regime,unknown,SOL_1d_regime_router,cash,0.0671,0.1237,-0.7345
1819,0.012026,93.13,0.031913,85.1766,0.000773,,0.108343,0.015418,slope=0.0008 trend=0.0854,trend_up,SOL_1d_regime_router,trend_following,0.085401,0.0006,-0.323
